사업장명,지번주소,도로명주소,업태구분명,구,경도,위도
달리181 광화문점 별관,서울특별시 종로구 청진동 136 삼공빌딩 비1층 ,"서울특별시 종로구 종로5길 13, 삼공빌딩 비1층 (청진동)",경양식,종로구,126.980495,37.57102783
송죽매점,서울특별시 종로구 청진동 136 삼공빌딩 지하1층 ,"서울특별시 종로구 종로5길 13, 삼공빌딩 지하1층 (청진동)",분식,종로구,126.980495,37.57102783
메종 아카이,서울특별시 종로구 명륜2가 181 2층 ,"서울특별시 종로구 대명길 34, 2층 (명륜2가)",일식,종로구,126.9996621,37.58321504
스파다,서울특별시 종로구 재동 60 ,"서울특별시 종로구 북촌로 20-3, 1층 (재동)",경양식,종로구,126.9855608,37.57864641
재동순두부,서울특별시 종로구 재동 84-11 ,서울특별시 종로구 북촌로2길 6 (재동),한식,종로구,126.9860552,37.57779814
바논,서울특별시 종로구 내수동 167-0 대우빌딩 지하1층 117호 ,"서울특별시 종로구 새문안로3길 30 (내수동,대우빌딩 지하1층 117호)",분식,종로구,126.9732572,37.57277523
술복궁,서울특별시 종로구 내자동 1-2 ,서울 종로구 자하문로1길 3,한식,종로구,126.9721559,37.57645823
유도리,서울특별시 종로구 수송동 70-0 1층 ,서울특별시 종로구 율곡로4길 72 (수송동),한식,종로구,126.9806805,37.57264413
수인,서울특별시 종로구 경운동 66-11,"서울특별시 종로구 인사동10길 23-8, 1층 (경운동)",한식,종로구,126.9861919,37.57478053
카린지&린가네 광화문점,서울특별시 종로구 청진동 11-3 ,서울특별시 종로구 종로5길 32-3 (청진동),경양식,종로구,126.9807406,37.57185889
교촌치킨 숭인점,서울특별시 종로구 숭인동 183-13번지 ,서울특별시 종로구 종로 385 (숭인동),분식,종로구,127.0200767,37.57461097
둘둘치킨,서울특별시 종로구 숭인동 201-4 ,서울특별시 종로구 종로66길 18 (숭인동),호프/통닭,종로구,127.0217806,37.57413471
OB광장,서울특별시 종로구 내수동 74-0번지 ,서울특별시 종로구 사직로8길 42 (내수동),분식,종로구,126.9731646,37.57378306
종로백부장집  닭한마리,서울특별시 종로구 청진동 3-1 ,"서울특별시 종로구 종로5길 42-5, 1-2층 (청진동)",한식,종로구,126.9806577,37.5720993
목란,서울특별시 종로구 평동 26-10번지 지상1층 ,"서울특별시 종로구 송월길 47-8 (평동,지상1층)",분식,종로구,,
전주집,서울특별시 종로구 홍파동 187-0번지 ,서울특별시 종로구 통일로 184-20 (홍파동),한식,종로구,,
별미한식부페,서울특별시 종로구 연지동 204-0 지하호,"서울특별시 종로구 종로31길 36, 지하동 (연지동)",한식,종로구,126.9993764,37.5725216
태말녀감자탕,서울특별시 종로구 인사동 153-1  (지상1층) ,"서울특별시 종로구 인사동3길 6 (인사동, (지상1층))",한식,종로구,126.986464,37.57203423
소문난분식,서울특별시 종로구 인의동 38-0번지 ,서울특별시 종로구 종로31길 19 (인의동),분식,종로구,126.9996949,37.57179046
백팩,서울특별시 종로구 동숭동 1-65번지 ,서울특별시 종로구 대학로10길 15-15 (동숭동),호프/통닭,종로구,127.0028325,37.58249535
황생가 칼국수,서울특별시 종로구 소격동 84번지 ,서울특별시 종로구 북촌로5길 78 (소격동),한식,종로구,126.9806435,37.58009591
고기잔치,서울특별시 종로구 교남동 786-0번지 지상1층 ,,한식,종로구,,
"커피,디저트,라이스#(Coffee Dessert Rice)",서울특별시 종로구 창신동 703-0번지 ,서울 종로구 낙산길 196,분식,종로구,127.0117853,37.58032322
고향집,서울특별시 종로구 낙원동 235-0번지 ,서울특별시 종로구 종로17길 50 (낙원동),한식,종로구,126.9884359,37.57237225
영구비어,서울특별시 종로구 관철동 19-6 ,서울특별시 종로구 삼일대로17길 36 (관철동),호프/통닭,종로구,126.9854431,37.56929046
봄날의 햇살,서울특별시 종로구 수송동 146-1 이마빌딩 지하1층 ,"서울특별시 종로구 종로1길 42, 이마빌딩 지하1층 (수송동)",한식,종로구,126.979018,37.57390938
또또와,서울특별시 종로구 관철동 19-22번지 ,서울특별시 종로구 우정국로2길 32 (관철동),경양식,종로구,126.9847742,37.56943444
종각 상구비어,서울특별시 종로구 관철동 13-9번지 ,서울특별시 종로구 삼일대로19길 17 (관철동),호프/통닭,종로구,126.9865032,37.56947946
삼각산,서울특별시 종로구 구기동 85-25 ,서울특별시 종로구 진흥로 435 (구기동),경양식,종로구,126.9573925,37.60840493
꼬꼬방,서울특별시 종로구 종로3가 165-0번지 ,서울특별시 종로구 종로24길 3 (종로3가),한식,종로구,126.994239,37.57015827
동서갈비,서울특별시 종로구 숭인동 217-25번지 지상1층 ,"서울특별시 종로구 종로62길 21 (숭인동,지상1층)",경양식,종로구,127.0195326,37.5730615
고바우식당,서울특별시 종로구 숭인동 318-16번지 ,서울특별시 종로구 지봉로 14 (숭인동),한식,종로구,127.0159846,37.57136779
삼일전집 2호점,서울특별시 종로구 관철동 12-3 ,"서울특별시 종로구 종로14길 26, 2층 (관철동)",한식,종로구,126.9867615,37.56892817
원주,서울특별시 종로구 관철동 44-3번지 ,서울특별시 종로구 종로8길 16 (관철동),한식,종로구,126.9838587,37.56935805
제주바당,서울특별시 종로구 관철동 13-2 ,서울특별시 종로구 종로14길 16 (관철동),경양식,종로구,126.986803,37.56934039
원다포차,서울특별시 종로구 숭인동 313-7번지 ,서울특별시 종로구 지봉로 28 (숭인동),한식,종로구,127.0158989,37.57248201
할머니두부집,서울특별시 종로구 구기동 85-9번지 ,서울특별시 종로구 진흥로 439 (구기동),한식,종로구,126.9576233,37.60822842
뉴욕야시장 대학로점,서울특별시 종로구 명륜4가 22-1 ,서울특별시 종로구 대학로 129-2 (명륜4가),경양식,종로구,127.0015353,37.58280337
선비와마부,서울특별시 종로구 인사동 107-0번지 ,,경양식,종로구,126.9868424,37.57060929
청하 식당,서울특별시 종로구 창성동 120-0 ,서울특별시 종로구 자하문로10길 25 (창성동),한식,종로구,126.9729554,37.57946684
티씨(TC)종로3가 아카데미점,서울특별시 종로구 관철동 5-1 ,서울특별시 종로구 종로16길 12 (관철동),기타,종로구,126.9885062,37.56955667
삼천포집,서울특별시 종로구 종로5가 281-9번지 ,서울특별시 종로구 종로40가길 5 (종로5가),한식,종로구,127.0063783,37.57025768
동네별장,서울특별시 종로구 명륜2가 174-1 ,서울특별시 종로구 창경궁로 246-1 (명륜2가),한식,종로구,126.9995113,37.58340818
반저,서울특별시 종로구 동숭동 1-49번지 ,서울특별시 종로구 대학로8가길 56 (동숭동),일식,종로구,127.0028509,37.58301088
경수사,서울특별시 종로구 수송동 146-1번지 이마빌딩지하1층 ,"서울특별시 종로구 종로1길 42 (수송동,이마빌딩지하1층)",일식,종로구,126.979018,37.57390938
라라맥주,서울특별시 종로구 명륜2가 27-1 (지상1층) ,"서울특별시 종로구 창경궁로34길 24-6 (명륜2가,(지상1층))",기타,종로구,127.0008333,37.58397493
서촌 기와집,서울특별시 종로구 필운동 204-2번지 ,서울특별시 종로구 자하문로1길 35 (필운동),분식,종로구,126.9702486,37.57650799
궁전,서울특별시 종로구 사직동 86-0번지 지하동 ,서울 종로구 자하문로8길 25,경양식,종로구,126.97253655618,37.5791992750967
둘둘치킨 종로1가점,서울특별시 종로구 청진동 136-0번지 ,서울특별시 종로구 종로5길 13 (청진동),경양식,종로구,126.980495,37.57102783
전주식당,서울특별시 종로구 관수동 43-2번지 ,서울특별시 종로구 수표로20길 16-17 (관수동),한식,종로구,126.991141,37.56989571
한우공방,서울특별시 종로구 인사동 266-0번지 ,,한식,종로구,,
아람,서울특별시 종로구 당주동 100 (세종빌딩 지하9호) ,"서울특별시 종로구 세종대로23길 54 (당주동,(세종빌딩 지하9호))",분식,종로구,126.9733152,37.57186418
원조식당,서울특별시 종로구 연건동 190-30번지 ,서울특별시 종로구 대학로 46 (연건동),경양식,종로구,127.002307,37.57525726
향미정,서울특별시 종로구 내자동 177 ,"서울특별시 종로구 사직로8길 17, 1층 (내자동)",한식,종로구,126.9707169,37.5747886
아리랑가든,서울특별시 종로구 인사동 193번지 ,서울특별시 종로구 인사동길 19-7 (인사동),한식,종로구,126.9861204,37.57236026
네팔 태국 음식점,서울특별시 종로구 창신동 542-5 1층 ,"서울특별시 종로구 종로 305-3, 1층 (창신동)",한식,종로구,127.011585,37.57225669
장어야놀자,서울특별시 종로구 창신동 232번지 두산아파트 103동 703호,"서울특별시 종로구 지봉로5길 7, 103동 703호 (창신동,두산아파트)",한식,종로구,127.0142874,37.57421763
왕비집 종로점,서울특별시 종로구 관철동 12-11번지 지상2층~4층 ,"서울특별시 종로구 삼일대로15길 24 (관철동,지상2층~4층)",한식,종로구,126.986185,37.56893373
에디션 엠,서울특별시 종로구 명륜4가 112-1 ,서울특별시 종로구 대학로11길 17 (명륜4가),한식,종로구,127.0007489,37.58214596
천석식당,서울특별시 종로구 창신동 424-4번지 ,서울특별시 종로구 종로50라길 21 (창신동),한식,종로구,127.0138318,37.57026714
나주집,서울특별시 종로구 종로4가 144-1번지 ,서울특별시 종로구 창경궁로 88-13 (종로4가),한식,종로구,126.998828,37.5703983
롤라곱창,서울특별시 종로구 재동 84-15 ,서울특별시 종로구 북촌로2길 4 (재동),한식,종로구,126.9859218,37.57782543
우리집,서울특별시 종로구 창신동 68-0번지 ,서울특별시 종로구 지봉로7길 21 (창신동),한식,종로구,127.0150852,37.57533993
동영숯불갈비,서울특별시 종로구 행촌동 209-76번지 ,서울특별시 종로구 통일로12길 6 (행촌동),한식,종로구,126.9600168,37.57311827
인산인해,서울특별시 종로구 인사동 182-1 ,서울특별시 종로구 인사동길 27-1 (인사동),기타,종로구,126.9859497,37.57312041
장수촌,서울특별시 종로구 교남동 39-2번지 ,서울특별시 종로구 경교장1길 9 (교남동),한식,종로구,126.9651858,37.56804145
문가네,서울특별시 종로구 창신동 330-59 ,서울특별시 종로구 종로54길 9-11 (창신동),한식,종로구,127.0143006,37.57211037
호,서울특별시 종로구 관수동 120번지 ,,호프/통닭,종로구,,
잣골,서울특별시 종로구 동숭동 187-12번지 ,서울특별시 종로구 이화장길 99 (동숭동),한식,종로구,127.00429,37.57969598
송전,서울특별시 종로구 예지동 165-2번지 ,서울특별시 종로구 창경궁로11길 3 (예지동),한식,종로구,126.9975646,37.56962464
마산아구찜,서울특별시 종로구 낙원동 66번지 ,서울특별시 종로구 삼일대로 430 (낙원동),경양식,종로구,126.9883084,37.57315839
다르지오,서울특별시 종로구 인의동 39-0번지 ,서울 종로구 종로31길 19,한식,종로구,126.999627,37.57174359
오두막,"서울특별시 종로구 도렴동 150-6,7 ",서울특별시 종로구 새문안로9길 24-5 (도렴동),분식,종로구,126.9758192,37.57148311
한마당,서울특별시 종로구 중학동 40-0번지 ,서울특별시 종로구 종로1길 58 (중학동),경양식,종로구,126.9794032,37.57524281
뽐모도로,서울특별시 종로구 당주동 22-1번지 ,서울특별시 종로구 새문안로9길 19-1 (당주동),경양식,종로구,126.9756054,37.5711008
예술국수,서울특별시 종로구 인사동 183-4번지 ,서울특별시 종로구 인사동5길 4 (인사동),한식,종로구,126.98589,37.5729959
공평식당,서울특별시 종로구 공평동 120-2번지 지상1층 ,"서울특별시 종로구 우정국로 29 (공평동,지상1층)",경양식,종로구,126.9828545,37.57170059
이디야 종로삼일대로점,"서울특별시 종로구 관철동 5-14 (지상1,2층) ","서울특별시 종로구 삼일대로 390-1 (관철동,(지상1,2층))",패스트푸드,종로구,126.9879735,37.56944807
산촌분식,서울특별시 종로구 중학동 110-2번지 ,서울특별시 종로구 종로1길 57 (중학동),분식,종로구,126.9789816,37.57542684
청록미나리식당 종각점,서울특별시 종로구 관철동 32-5 ,서울특별시 종로구 종로12길 22 (관철동),분식,종로구,126.9855302,37.5690166
병천순대전문점,서울특별시 종로구 계동 106-0 ,서울특별시 종로구 계동길 39 (계동),한식,종로구,126.9866177,37.57908163
골든벨호프,서울특별시 종로구 무악동 67-2번지 ,서울특별시 종로구 통일로 262 (무악동),호프/통닭,종로구,126.9570095,37.57550742
유가네서서갈비,서울특별시 종로구 종로5가 9-1번지 ,서울특별시 종로구 대학로2길 68 (종로5가),한식,종로구,127.0058864,37.57147902
하나마토 대학로혜화점,서울특별시 종로구 혜화동 139-1 ,"서울특별시 종로구 창경궁로34길 10, 2층 (혜화동)",일식,종로구,127.0009039,37.58462303
통나무,서울특별시 종로구 인사동 135-5번지 ,서울특별시 종로구 인사동1길 16 (인사동),경양식,종로구,126.9865925,37.57123652
보화장,서울특별시 종로구 낙원동 198 (지상2층) ,"서울특별시 종로구 수표로 108 (낙원동,(지상2층))",중국식,종로구,126.9895153,37.57089889
카피또,서울특별시 종로구 신문로2가 1-214번지 ,,한식,종로구,,
로얄,서울특별시 종로구 송월동 60-5번지 ,서울특별시 종로구 통일로 166-8 (송월동),호프/통닭,종로구,,
바람부는섬,서울특별시 종로구 인사동 30-1번지 ,서울특별시 종로구 인사동길 20 (인사동),경양식,종로구,126.9867724,37.57251289
실비집,서울특별시 종로구 창신동 142-33번지 지상1층 ,"서울특별시 종로구 종로51길 18 (창신동,지상1층)",정종/대포집/소주방,종로구,127.0119051,37.5728189
마쪼,서울특별시 종로구 종로1가 39-1번지 (지상1층) ,서울 종로구 종로 33,분식,종로구,126.981437983842,37.5709617749066
소문난갈비,서울특별시 종로구 창신동 567-1 ,서울특별시 종로구 종로 297-5 (창신동),정종/대포집/소주방,종로구,127.0107919,37.57212283
양반촌,서울특별시 종로구 청운동 50-31번지 ,서울특별시 종로구 자하문로 119 (청운동),한식,종로구,126.9695922,37.58653011
남원추어탕,서울특별시 종로구 연지동 206 지상1층 ,"서울특별시 종로구 종로31길 34 (연지동,지상1층)",한식,종로구,126.9994876,37.57233782
유캔하이 혜화점,서울특별시 종로구 명륜2가 177 지상1층 ,"서울특별시 종로구 창경궁로 246-3 (명륜2가,지상1층)",한식,종로구,126.9996337,37.58334174
하누소,서울특별시 종로구 낙원동 272번지 ,서울특별시 종로구 삼일대로 428 (낙원동),한식,종로구,126.9873341,37.57300709
생맛싸먹,서울특별시 종로구 명륜4가 42-1번지 지상1층 ,"서울특별시 종로구 대명1길 13 (명륜4가,지상1층)",한식,종로구,127.0008029,37.58298291
블루노트,서울특별시 종로구 명륜4가 121-0번지 ,서울특별시 종로구 대학로9길 19 (명륜4가),경양식,종로구,127.0008454,37.581518
어펄하우스,서울특별시 종로구 종로3가 26-4번지 ,서울특별시 종로구 돈화문로 24 (종로3가),한식,종로구,126.9922829,37.57075527
커피북스,서울특별시 종로구 이화동 193-1 ,서울특별시 종로구 율곡로 219 (이화동),한식,종로구,127.0031882,37.57628831
온(따뜻한 솥밥),서울특별시 종로구 관훈동 56-1 ,"서울특별시 종로구 인사동12길 12-3, 1, 2층 (관훈동)",한식,종로구,126.9852526,37.57447919
명륜쭈꾸미,서울특별시 종로구 명륜3가 121-1 ,서울특별시 종로구 성균관로5가길 1-6 (명륜3가),한식,종로구,126.9971387,37.58407143
신만보성,"서울특별시 종로구 관철동 32-5번지 지상2층,지상3층 ","서울특별시 종로구 종로12길 22, 2~3층 (관철동)",중국식,종로구,126.9855302,37.5690166
동원민물장어,서울특별시 종로구 공평동 145-0번지 ,,한식,종로구,,
일번지,"서울특별시 종로구 인사동 233-1 (지상1,2층) ","서울특별시 종로구 종로11길 15 (인사동,(지상1,2층))",기타,종로구,126.985583,37.57099332
전통다원,서울특별시 종로구 관훈동 30-1번지 ,서울특별시 종로구 인사동10길 11-4 (관훈동),분식,종로구,126.985617,37.57450636
다다,서울특별시 종로구 홍지동 127-22번지 ,서울특별시 종로구 자하문로 301 (홍지동),경양식,종로구,126.9594158,37.59913509
(주)제주미항 종로지점,서울특별시 종로구 원남동 66-21번지 지하2층 ,"서울특별시 종로구 창경궁로 136 (원남동,지하2층)",분식,종로구,126.9979545,37.57453753
동묘맛집,서울특별시 종로구 숭인동 228-5 1층 ,"서울특별시 종로구 난계로29길 72, 1층 (숭인동)",한식,종로구,127.0192108,37.57356179
다원,서울특별시 종로구 중학동 110-2 ,서울특별시 종로구 종로1길 57 (중학동),경양식,종로구,126.9789816,37.57542684
진원조닭집,서울특별시 종로구 종로5가 280-4번지 ,서울특별시 종로구 종로40가길 10 (종로5가),한식,종로구,127.006119,37.57039331
마당쓸고 돈줍고,서울특별시 종로구 인사동 79-1번지 ,,경양식,종로구,,
동숭골,서울특별시 종로구 동숭동 130-55번지 ,서울특별시 종로구 동숭2길 2 (동숭동),한식,종로구,127.0044223,37.5806794
명륜동식당,서울특별시 종로구 명륜4가 31-2번지 ,서울특별시 종로구 대학로 127-8 (명륜4가),한식,종로구,127.0012198,37.58262078
뚱딴지,서울특별시 종로구 명륜2가 120-1번지 ,서울특별시 종로구 성균관로 24-1 (명륜2가),경양식,종로구,126.997314,37.58483252
한사발포차 종각점,서울특별시 종로구 관철동 11-1 ,서울특별시 종로구 삼일대로15길 13 (관철동),한식,종로구,126.9867373,37.56877886
상해반점,서울특별시 종로구 창신동 519-1번지 외 522-1 ,서울특별시 종로구 종로 310 (창신동),중국식,종로구,127.0122953,37.57181742
왕방울분식,서울특별시 종로구 관철동 13-13번지 ,서울특별시 종로구 종로12길 15 (관철동),분식,종로구,126.9860467,37.56936628
제일,서울특별시 종로구 무악동 63-9번지 ,서울특별시 종로구 통일로 266 (무악동),정종/대포집/소주방,종로구,126.9567852,37.57585614
슬로우 핸드(slowhand),서울특별시 종로구 내자동 110-0번지 ,서울특별시 종로구 사직로12길 1 (내자동),분식,종로구,126.9712363,37.57572925
(주)티르브로스 보승회관 이화사거리점,서울특별시 종로구 연건동 187-8번지 지상1층 ,"서울특별시 종로구 율곡로 212-1 (연건동,지상1층)",기타,종로구,127.0024522,37.57593995
삼일,서울특별시 종로구 종로5가 281-7번지 ,서울특별시 종로구 종로40길 18 (종로5가),경양식,종로구,127.0065186,37.57019283
나무,서울특별시 종로구 운니동 95 지상1층 ,"서울특별시 종로구 율곡로6길 28 (운니동,지상1층)",한식,종로구,126.9891267,37.57603377
호브노브,서울특별시 종로구 동숭동 1-53번지 ,서울특별시 종로구 대학로12길 17 (동숭동),경양식,종로구,127.003057,37.58277105
북촌무궁화,서울특별시 종로구 낙원동 137-0 ,서울특별시 종로구 수표로 126 (낙원동),한식,종로구,126.9889326,37.572347
3 + 1,서울특별시 종로구 명륜2가 119-0번지 지상2층 ,"서울특별시 종로구 성균관로 24 (명륜2가,지상2층)",분식,종로구,126.9974012,37.58478774
천궁,서울특별시 종로구 적선동 156번지 B1층 118호 ,"서울특별시 종로구 새문안로5가길 28, B1층  118호호 (적선동)",중국식,종로구,126.9735648,37.57442952
목원(일반음식점),서울특별시 종로구 종로5가 38-1 ,서울특별시 종로구 대학로2길 32 (종로5가),한식,종로구,127.0037759,37.57144032
박석고개,서울특별시 종로구 명륜4가 149-0번지 ,,경양식,종로구,,
성심분식,서울특별시 종로구 종로5가 182-7번지 ,서울특별시 종로구 종로34길 4 (종로5가),분식,종로구,127.0025876,37.57064068
천둥소리,서울특별시 종로구 인사동 18-0번지 ,서울특별시 종로구 인사동길 22-3 (인사동),한식,종로구,126.9866455,37.57293467
태진복집,"서울특별시 종로구 통의동 92번지 지상1,2층 ","서울특별시 종로구 자하문로10길 10-24, 지상1,2층 (통의동)",복어취급,종로구,126.9720908,37.57901549
대천순대국,서울특별시 종로구 장사동 216번지 ,서울특별시 종로구 종로22길 26 (장사동),한식,종로구,126.9932421,37.56904896
김영희 강남 동태찜,"서울특별시 종로구 필운동 207-0번지 지상1,2층 ","서울특별시 종로구 사직로 103-17 (필운동,지상1,2층)",한식,종로구,126.9703117,37.57632535
네트호프,서울특별시 종로구 창신동 412-2번지 ,서울특별시 종로구 종로44길 66 (창신동),경양식,종로구,127.0139453,37.57057838
그린,서울특별시 종로구 숭인동 1049-0번지 ,서울특별시 종로구 숭인동길 1-3 (숭인동),한식,종로구,127.0211789,37.57503392
하늘 아래 바람,서울특별시 종로구 명륜4가 154-12번지 ,서울특별시 종로구 창경궁로26길 35 (명륜4가),경양식,종로구,126.9995872,37.58191112
효자왕족발,서울특별시 종로구 통인동 147-12번지 ,서울특별시 종로구 자하문로 31-2 (통인동),한식,종로구,126.9712687,37.57880046
첼로,서울특별시 종로구 권농동 186번지 ,서울특별시 종로구 서순라길 89-26 (권농동),분식,종로구,126.9915893,37.57435307
나무요일,서울특별시 종로구 원서동 155-0번지 ,서울특별시 종로구 창덕궁길 31 (원서동),경양식,종로구,126.9890866,37.5788855
해천횟집,서울특별시 종로구 창신동 582-27번지 ,서울특별시 종로구 창신3길 1 (창신동),일식,종로구,127.0108286,37.57323725
광화문 허니 떡볶이,서울특별시 종로구 신문로1가 1-1번지 ,"서울특별시 종로구 새문안로 103-1, 지하1층 (신문로1가)",경양식,종로구,126.9761833,37.57048113
한방통닭,서울특별시 종로구 교남동 58-4번지 지상1층 ,,한식,종로구,,
황토골,서울특별시 종로구 묘동 193-1 ,서울특별시 종로구 돈화문로 33-1 (묘동),한식,종로구,126.9917331,37.57151113
고부기 대학로본점,서울특별시 종로구 동숭동 50-42번지 지상1층 ,"서울특별시 종로구 동숭길 76 (동숭동,지상1층)",경양식,종로구,127.0042681,37.58164998
종로식당,서울특별시 종로구 종로5가 138-13번지 ,서울특별시 종로구 동호로 403-28 (종로5가),분식,종로구,127.0009785,37.57045121
종로족빨,"서울특별시 종로구 관철동 257 1, 2층 ","서울특별시 종로구 우정국로2길 14, 1, 2층 (관철동)",한식,종로구,126.9837082,37.56932532
모두랑,서울특별시 종로구 적선동 158-1번지 지하동 1-15호,,분식,종로구,,
까페 더 메모리,서울특별시 종로구 명륜4가 70-10번지 ,서울특별시 종로구 대학로11길 38-10 (명륜4가),까페,종로구,127.0002217,37.58241921
대봉수 대학로족발?보쌈,서울특별시 종로구 혜화동 143-2번지 ,"서울특별시 종로구 대학로 149, 지하1층 (혜화동)",호프/통닭,종로구,127.0011793,37.58449961
목포횟집,서울특별시 종로구 창신동 582-46 ,서울특별시 종로구 창신3길 5 (창신동),한식,종로구,127.0109912,37.5731718
영광식당,서울특별시 종로구 예지동 81번지 ,서울특별시 종로구 창경궁로11길 30 (예지동),분식,종로구,126.9961171,37.56967554
옛날장터,서울특별시 종로구 청진동 9-0번지 ,서울특별시 종로구 종로5길 32-9 (청진동),한식,종로구,126.9810292,37.57204416
한솥,서울특별시 종로구 명륜2가 122-0번지 ,서울특별시 종로구 성균관로 26 (명륜2가),분식,종로구,126.9973202,37.58499827
명륜손칼국수,서울특별시 종로구 명륜1가 31-23번지 ,서울특별시 종로구 혜화로 45-5 (명륜1가),한식,종로구,126.9988896,37.58942896
해뜰날곱창,서울특별시 종로구 숭인동 190-3번지 지상1층 ,"서울특별시 종로구 종로67길 5 (숭인동,지상1층)",한식,종로구,127.0208979,37.57505534
와!감자탕 삼겹살,서울특별시 종로구 창신동 265-0 ,서울특별시 종로구 지봉로 39 (창신동),한식,종로구,127.0154468,37.57348042
용용선생 대학로점,서울특별시 종로구 동숭동 1-57 ,서울특별시 종로구 대학로8가길 36 (동숭동),한식,종로구,127.0024537,37.58250116
신진순대국,서울특별시 종로구 종로5가 246-5번지 ,서울특별시 종로구 종로40가길 28 (종로5가),한식,종로구,127.0051747,37.57043896
더솔키친,서울특별시 종로구 적선동 21-0 ,서울특별시 종로구 자하문로2길 16 (적선동),분식,종로구,126.9735602,37.57642329
단막 종각직영점,서울특별시 종로구 관철동 43-5 ,"서울특별시 종로구 종로10길 14, 지상1, 2층 (관철동)",기타,종로구,126.9843005,37.56939527
준 피자 앤 즉석 떡볶이,서울특별시 종로구 숭인동 1257번지 (지상1층) ,서울특별시 종로구 종로 411-1 (숭인동),한식,종로구,127.0224837,37.57561646
북촌,서울특별시 종로구 삼청동 124-1번지 ,서울특별시 종로구 삼청로 127-2 (삼청동),한식,종로구,126.98152,37.58680185
옹시미 경복궁점,서울특별시 종로구 내자동 29-2 ,서울특별시 종로구 사직로 105 (내자동),분식,종로구,126.970562,37.57628812
섬저나 레스토랑,서울특별시 종로구 창신동 573-1번지 ,서울특별시 종로구 창신길 18 (창신동),중국식,종로구,127.0108188,37.57238267
예원,서울특별시 종로구 필운동 283-3번지 ,서울특별시 종로구 사직로8길 5-9 (필운동),한식,종로구,126.9696541,37.57561813
풍미가,서울특별시 종로구 내자동 159번지 지상1층 ,"서울특별시 종로구 사직로10길 9-8 (내자동,지상1층)",한식,종로구,126.970715,37.57547329
"북악팔각정(하늘레스토랑,해오름,커피하우스)","서울특별시 종로구 평창동 산 6-17 지하1층 지상1,2층 ","서울특별시 종로구 북악산로 267 (평창동,지하1층 지상1,2층)",경양식,종로구,126.9800522,37.60153834
술패도니,서울특별시 종로구 관철동 19-21번지 (지상3층) ,"서울특별시 종로구 종로10길 13 (관철동,(지상3층))",한식,종로구,126.9845878,37.56946005
길복정,서울특별시 종로구 내수동 5-0번지 ,서울특별시 종로구 새문안로5가길 13 (내수동),한식,종로구,126.9737593,37.57319835
가회정,서울특별시 종로구 가회동 177-1번지 ,서울특별시 종로구 북촌로8길 11 (가회동),한식,종로구,126.9858835,37.58123871
풍경,서울특별시 종로구 계동 140-55번지 ,서울특별시 종로구 창덕궁1길 41 (계동),기타,종로구,126.9868519,37.57925544
뎁짜이,서울특별시 종로구 명륜4가 170-2번지 ,서울특별시 종로구 대학로11길 41-4 (명륜4가),한식,종로구,126.999236,37.58238671
라이브러리,서울특별시 종로구 명륜2가 93-0번지 ,서울 종로구 성균관로4길 19,경양식,종로구,126.9983158,37.58511581
멜로디스,서울특별시 종로구 수송동 58-0 두산위브 지하111호 ,"서울특별시 종로구 삼봉로 81 (수송동,두산위브 지하111호)",경양식,종로구,126.9818232,37.57256396
닭칼국수,서울특별시 종로구 숭인동 201-13번지 ,서울특별시 종로구 종로66가길 10 (숭인동),분식,종로구,127.0213817,37.57369708
한잔더,서울특별시 종로구 명륜2가 216-2 지상 2층 ,"서울특별시 종로구 성균관로 15-2 (명륜2가,지상 2층)",한식,종로구,126.997426,37.58409359
싸리집,서울특별시 종로구 구기동 67-11 (지상1층) ,"서울특별시 종로구 진흥로 463 (구기동,(지상1층))",한식,종로구,126.9601419,37.60677782
포쉬(POSH),서울특별시 종로구 익선동 106-0번지 ,서울특별시 종로구 돈화문로11가길 35 (익선동),호프/통닭,종로구,126.9906778,37.57417467
이리오너라,서울특별시 종로구 관철동 12-15번지 ,서울특별시 종로구 종로12길 21 (관철동),기타,종로구,126.9859893,37.56907669
공차 대학로마로니에점,서울특별시 종로구 동숭동 1-104 지상 1층 ,"서울특별시 종로구 대학로10길 20 (동숭동,지상 1층)",까페,종로구,127.0032691,37.58160932
로그인서울,서울특별시 종로구 종로1가 40-0번지 ,서울 종로구 종로 33,분식,종로구,126.9816363,37.57044423
진짜루,서울특별시 종로구 원남동 106-1번지 ,서울특별시 종로구 율곡로 169 (원남동),한식,종로구,126.9976738,37.57607569
은혜식당,서울특별시 종로구 부암동 187-1번지 ,서울특별시 종로구 자하문로41길 1 (부암동),경양식,종로구,126.9625519,37.59752369
해몽,서울특별시 종로구 인사동 231번지 지상1층 ,"서울특별시 종로구 종로11길 18 (인사동,지상1층)",한식,종로구,126.985795,37.57115251
인사동 다락,서울특별시 종로구 인사동 1-1 지하1층 ,"서울특별시 종로구 인사동6길 2 (인사동,지하1층)",한식,종로구,126.9862266,37.57322009
味 Happy day(미 해피데이),서울특별시 종로구 숭인동 200-10번지 ,서울특별시 종로구 난계로29길 28 (숭인동),분식,종로구,127.0216528,37.57427997
쑬,서울특별시 종로구 홍지동 94-14 ,서울특별시 종로구 세검정로6길 8 (홍지동),경양식,종로구,126.9595949,37.60059439
함평식당,서울특별시 종로구 숭인동 234-80번지 동일상가동 214호,"서울특별시 종로구 청계천로 375, 동일상가동 214호 (숭인동)",한식,종로구,127.0192626,37.57162418
