사업장명,지번주소,도로명주소,업태구분명,구,경도,위도,구글가게명,구글주소,별점,카테고리,리뷰수,구글위도,구글경도,지도링크,시원한 음식,뜨끈한 국물,매콤한 음식,든든한 한끼,육류구이/고기파티,가볍게 간단히,술 한잔 하기 좋은날,디저트/카페,이국적인 음식,해산물/생선요리,패스트푸드,가족/단체 외식,건강/채식/특수식단,W_클리어,W_구름,W_비,W_이슬비,W_뇌우,W_눈,W_분위기
산정,서울특별시 중구 장충동2가 186-38번지,서울특별시 중구 동호로 288 (장충동2가),한식,중구,127.0031214,37.56021641,산정,서울특별시 중구 장충동2가 186-38,4.5,한식,118,37.5601471,127.0030784,https://www.google.com/maps/place/%25EC%2582%25B0%25EC%25A0%2595/data=%213m1%214b1%214m6%213m5%211s0x357ca31b85459973:0x2e5d709ba76ae738%218m2%213d37.5601471%214d127.0030784%2116s%252Fg%252F1td4xt3d?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
제주성고기마루,서울특별시 중구 서소문동 47-2번지 한산빌딩 지하아케이드2호,"서울특별시 중구 서소문로 115 (서소문동, 한산빌딩 지하아케이드2호)",한식,중구,126.9735312,37.56348421,제주성고기마루,서울특별시 중구 서소문로 115,3.7,한식당,65,37.5633962,126.9736645,https://www.google.com/maps/place/%25EC%25A0%259C%25EC%25A3%25BC%25EC%2584%25B1%25EA%25B3%25A0%25EA%25B8%25B0%25EB%25A7%2588%25EB%25A3%25A8/data=%213m1%214b1%214m6%213m5%211s0x357ca28b62a03d05:0xce277b73f14095d7%218m2%213d37.5633962%214d126.9736645%2116s%252Fg%252F1tjfdsj3?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
캡틴,서울특별시 중구 남대문로5가 84-5 2층,"서울특별시 중구 세종대로 8-2 (남대문로5가, 2층)",분식,중구,126.9734311,37.55760342,캡틴,남대문로5가 84-5번지 2층 중구 서울특별시 KR,3.3,분식,7,37.5575765,126.9733855,https://www.google.com/maps/place/%25EC%25BA%25A1%25ED%258B%25B4/data=%214m10%211m2%212m1%211z7Lqh7Yu0IOykkeq1rA%213m6%211s0x357ca26048fe1807:0x8b7b1f1285f12378%218m2%213d37.5575765%214d126.9733855%2115sCg3suqHti7Qg7KSR6rWsWg8iDey6oe2LtCDspJHqtaySAQpyZXN0YXVyYW50qgFCEAEqCiIG7Lqh7Yu0KAkyHxABIhu-X_HSd9NXj9AsS7AqKG9X-QsO96gCIfWgP78yERACIg3suqHti7Qg7KSR6rWs4AEA%2116s%252Fg%252F11f64dgt9q?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
명희네 밥상,서울특별시 중구 회현동1가 100-44번지 지하1층,"서울특별시 중구 퇴계로8길 49 (회현동1가, 지하1층)",분식,중구,126.9797638,37.55732059,명희네밥상,서울특별시 중구 퇴계로8길 49,4.5,분식,12,37.5573187,126.9796991,https://www.google.com/maps/place/%25EB%25AA%2585%25ED%259D%25AC%25EB%2584%25A4%25EB%25B0%25A5%25EC%2583%2581/data=%213m1%214b1%214m6%213m5%211s0x357ca2f44abc1153:0x377c23b5e8327b4f%218m2%213d37.5573187%214d126.9796991%2116s%252Fg%252F11f1p9b8yt?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
오로지,서울특별시 중구 필동2가 61-2번지 (지상1층),"서울특별시 중구 퇴계로44길 20 (필동2가,(지상1층))",한식,중구,126.9969233,37.56116325,오로지,서울특별시 중구 필동2가 ６１−２,4.7,한식당,3,37.5611366,126.9969407,https://www.google.com/maps/place/%25EC%2598%25A4%25EB%25A1%259C%25EC%25A7%2580/data=%213m1%214b1%214m6%213m5%211s0x357ca2e29c54673f:0x405ab4b090d380e8%218m2%213d37.5611366%214d126.9969407%2116s%252Fg%252F11g0djs6sl?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
비비큐 동대문패션타운점,서울특별시 중구 신당동 217-107 지상1층,서울특별시 중구 마장로1길 28-11 (신당동),한식,중구,127.0129204,37.56931464,BBQ치킨 동대문패션타운점 (올리브카페),서울특별시 중구 마장로1길 28-11,5,치킨 전문점,2,37.569276,127.0129057,https://www.google.com/maps/place/BBQ%25EC%25B9%2598%25ED%2582%25A8+%25EB%258F%2599%25EB%258C%2580%25EB%25AC%25B8%25ED%258C%25A8%25EC%2585%2598%25ED%2583%2580%25EC%259A%25B4%25EC%25A0%2590+%28%25EC%2598%25AC%25EB%25A6%25AC%25EB%25B8%258C%25EC%25B9%25B4%25ED%258E%2598%29/data=%213m1%214b1%214m6%213m5%211s0x357ca33193613219:0xb766e8fa3dedecb7%218m2%213d37.569276%214d127.0129057%2116s%252Fg%252F11s2lfkpyd?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
화순순대국,서울특별시 중구 신당동 236-276번지 1층,서울특별시 중구 다산로33길 86 (신당동),한식,중구,127.0106735,37.56424737,화순순대국,신당동 236-276번지 중구 서울특별시 KR,4.4,한식당,7,37.5642077,127.0106589,https://www.google.com/maps/place/%25ED%2599%2594%25EC%2588%259C%25EC%2588%259C%25EB%258C%2580%25EA%25B5%25AD/data=%213m1%214b1%214m6%213m5%211s0x357ca33d8255f23b:0x880fff05a031035e%218m2%213d37.5642077%214d127.0106589%2116s%252Fg%252F11g0kjjcpd?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
줌마포차,서울특별시 중구 신당동 111-7번지 외1필지(지상1층),"서울특별시 중구 다산로44길 14 (신당동,외1필지(지상1층))",호프/통닭,중구,127.0176431,37.56489163,줌마포차,신당동 111-7번지 1층 중구 서울특별시 KR,5,호프/통닭,2,37.564848,127.017733,https://www.google.com/maps/place/%25EC%25A4%258C%25EB%25A7%2588%25ED%258F%25AC%25EC%25B0%25A8/data=%213m1%214b1%214m6%213m5%211s0x357ca33f430855e1:0x90ceac41874faa19%218m2%213d37.564848%214d127.017733%2116s%252Fg%252F11f64dnzqd?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
본가집 춘천닭갈비 연남점,서울특별시 마포구 동교동 113-22,"서울특별시 마포구 연희로1길 40-3, 지1층 (동교동)",한식,마포구,126.926018,37.56068943,본가집춘천닭갈비 연남점,서울특별시 마포구 연희로1길 40-3,5,닭갈비전문점,9,37.5606903,126.9259879,https://www.google.com/maps/place/%25EB%25B3%25B8%25EA%25B0%2580%25EC%25A7%2591%25EC%25B6%2598%25EC%25B2%259C%25EB%258B%25AD%25EA%25B0%2588%25EB%25B9%2584+%25EC%2597%25B0%25EB%2582%25A8%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357c9944ac17c139:0xce082278e3de7e32%218m2%213d37.5606903%214d126.9259879%2116s%252Fg%252F11wn8gb_zd?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
사이공본가 동대문역사점,서울특별시 중구 을지로6가 18-84 미진빌딩 2층 202호,"서울특별시 중구 을지로43길 30, 2층 202호 (을지로6가, 미진빌딩)","외국음식전문점(인도,태국등)",중구,127.0074543,37.56740344,사이공본가동대문역사점,번지 2층 202호 KR 서울특별시 중구 을지로6가 18-84 미진빌딩,3.4,"외국음식전문점(인도,태국등)",9,37.5674266,127.0074797,https://www.google.com/maps/place/%25EC%2582%25AC%25EC%259D%25B4%25EA%25B3%25B5%25EB%25B3%25B8%25EA%25B0%2580%25EB%258F%2599%25EB%258C%2580%25EB%25AC%25B8%25EC%2597%25AD%25EC%2582%25AC%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357ca3232962dd4d:0xd003ab8837d530d5%218m2%213d37.5674266%214d127.0074797%2116s%252Fg%252F11j90lsygk?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
보나베띠 명동점,서울특별시 중구 충무로2가 63-2번지 나인트리호텔 3층,"서울특별시 중구 명동10길 51, 3층 (충무로2가, 나인트리호텔)",경양식,중구,126.9860252,37.56158782,보나베띠 명동점,서울특별시 중구 충무로2가 63-2,4,이탈리아 음식점,309,37.5615788,126.986055,https://www.google.com/maps/place/%25EB%25B3%25B4%25EB%2582%2598%25EB%25B2%25A0%25EB%259D%25A0+%25EB%25AA%2585%25EB%258F%2599%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357ca2f07bb83dcd:0xd7e4f4cd058f4b59%218m2%213d37.5615788%214d126.986055%2116s%252Fg%252F11_smmth7?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
데일리 커피,서울특별시 중구 을지로2가 101-39 1층,"서울특별시 중구 을지로9길 2, 1층 (을지로2가)",한식,중구,126.9885128,37.56643987,데일리커피,서울특별시 중구 을지로9길 2,5,카페,4,37.5664395,126.988513,https://www.google.com/maps/place/%25EB%258D%25B0%25EC%259D%25BC%25EB%25A6%25AC%25EC%25BB%25A4%25ED%2594%25BC/data=%214m10%211m2%212m1%211z642w7J2866asIOy7pO2UvCDspJHqtaw%213m6%211s0x357ca3006a0c7835:0x817931f5d567bbf3%218m2%213d37.5664395%214d126.988513%2115sChfrjbDsnbzrpqwg7Luk7ZS8IOykkeq1rFoZIhfrjbDsnbzrpqwg7Luk7ZS8IOykkeq1rJIBBGNhZmWqAUAQATIfEAEiG2KPCbfukX-NAetEE5TUeQy0AK3HrsCV8aIZOjIbEAIiF-uNsOydvOumrCDsu6TtlLwg7KSR6rWs4AEA%2116s%252Fg%252F11vx721lhv?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
본가네,서울특별시 중구 신당동 778번지 수협은행,"서울특별시 중구 마장로1길 25, 수협은행 지하1층 (신당동)",한식,중구,127.011892,37.56915213,본가네,서울특별시 중구 신당1동 마장로1길 25,4.3,한식,12,37.5691429,127.0118694,https://www.google.com/maps/place/%25EB%25B3%25B8%25EA%25B0%2580%25EB%2584%25A4/data=%213m1%214b1%214m6%213m5%211s0x357ca3151db9339f:0xf8b0bcbdc7b0d77a%218m2%213d37.5691429%214d127.0118694%2116s%252Fg%252F11lgt78wbk?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2.5닭갈비,서울특별시 중구 장충동2가 1-6 외1필지(지상1층),"서울특별시 중구 퇴계로56길 41 (장충동2가,외1필지(지상1층))",분식,중구,127.0060156,37.56203809,2.5닭갈비,서울특별시 중구 장충동2가 1-6,4.3,닭요리전문점,169,37.5620525,127.0059717,https://www.google.com/maps/place/2.5%25EB%258B%25AD%25EA%25B0%2588%25EB%25B9%2584/data=%213m1%214b1%214m6%213m5%211s0x357ca31997ccff8b:0xfce786da1721f083%218m2%213d37.5620525%214d127.0059717%2116s%252Fg%252F1tdsgqdf?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
칠갑산,서울특별시 중구 인현동2가 189-17번지 1층,"서울특별시 중구 마른내로6길 33, 1층 (인현동2가)",한식,중구,126.9952256,37.56271352,칠갑산,인현동2가 188-5번지 1층 중구 서울특별시 KR,4.3,한식,8,37.5626736,126.995217,https://www.google.com/maps/place/%25EC%25B9%25A0%25EA%25B0%2591%25EC%2582%25B0/data=%213m1%214b1%214m6%213m5%211s0x357ca2e2590a319f:0xbd5fec706837fad8%218m2%213d37.5626736%214d126.995217%2116s%252Fg%252F11g0kj8yrv?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
재구네 닭발,서울특별시 중구 신당동 132-34,서울특별시 중구 퇴계로86길 26 (신당동),한식,중구,127.0196351,37.56441284,재구네닭발,서울특별시 중구 신당동 퇴계로86길 24,4,한식당,198,37.5644976,127.0196279,https://www.google.com/maps/place/%25EC%259E%25AC%25EA%25B5%25AC%25EB%2584%25A4%25EB%258B%25AD%25EB%25B0%259C/data=%213m1%214b1%214m6%213m5%211s0x357ca340b6de98a9:0x4e172b51fe4c792e%218m2%213d37.5644976%214d127.0196279%2116s%252Fg%252F11g8pdgslx?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
더테이블한정식,서울특별시 중구 태평로1가 25번지 서울신문사 지하1층,"서울특별시 중구 세종대로 124, 지하1층 (태평로1가, 서울신문사)",한식,중구,126.9777433,37.5675287,더테이블한정식,서울특별시 중구 태평로1가,4,한식당,32,37.5673811,126.977859,https://www.google.com/maps/place/%25EB%258D%2594%25ED%2585%258C%25EC%259D%25B4%25EB%25B8%2594%25ED%2595%259C%25EC%25A0%2595%25EC%258B%259D/data=%213m1%214b1%214m6%213m5%211s0x357ca2ed73dda215:0x82133459a95d9019%218m2%213d37.5673811%214d126.977859%2116s%252Fg%252F1q5bsg14m?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
만복림,서울특별시 중구 무교동 31-0,서울특별시 중구 무교로 17-17 (무교동),한식,중구,126.9788709,37.56743684,만복림,서울특별시 중구 무교동 31,3.6,중국 음식점,260,37.5673942,126.978855,https://www.google.com/maps/place/%25EB%25A7%258C%25EB%25B3%25B5%25EB%25A6%25BC/data=%214m10%211m2%212m1%211z66eM67O166a8IOykkeq1rA%213m6%211s0x357ca2edae187ea9:0xdac79f242d3d0be5%218m2%213d37.5673942%214d126.978855%2115sChDrp4zrs7Xrprwg7KSR6rWsWhMiEeunjOuztSDrprwg7KSR6rWskgESY2hpbmVzZV9yZXN0YXVyYW50qgFKEAEqDiIK66eM67O1IOumvCgJMh8QASIbc4-kIXaFQdRjkYm9SY4jHVuCX05FOTXZ2vA_MhUQAiIR66eM67O1IOumvCDspJHqtazgAQA%2116s%252Fg%252F11gdm65ndv?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
남촌 마당,서울특별시 중구 회현동1가 133-6 한중마트(지상1층),"서울특별시 중구 소공로3길 48 (회현동1가,한중마트(지상1층))",한식,중구,126.9817105,37.5567848,남촌마당,서울특별시 중구 회현동1가 소공로3길 48,5,아시아 레스토랑,1,37.5567377,126.9816805,https://www.google.com/maps/place/%25EB%2582%25A8%25EC%25B4%258C%25EB%25A7%2588%25EB%258B%25B9/data=%214m10%211m2%212m1%211z64Ko7LSMIOuniOuLuSDspJHqtaw%213m6%211s0x357ca3cc164b69bd:0x72ebce5304ac6bc2%218m2%213d37.5567377%214d126.9816805%2115sChTrgqjstIwg66eI64u5IOykkeq1rFoWIhTrgqjstIwg66eI64u5IOykkeq1rJIBEGFzaWFuX3Jlc3RhdXJhbnSqAVAQASoRIg3rgqjstIwg66eI64u5KAkyHxABIhsY8maAPF8kQSi-oZ9DQ1hFrtrRpXXveISrN7kyGBACIhTrgqjstIwg66eI64u5IOykkeq1rOABAA%2116s%252Fg%252F11rwmhq6b2?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
카페나하 서울시청점,서울특별시 중구 북창동 92 2층,"서울특별시 중구 세종대로14길 34, 2층 (북창동)",일식,중구,126.9785974,37.56271602,카페 나하,서울특별시 중구 세종대로14길 34,4.3,일본 음식점,3,37.5627156,126.9785976,https://www.google.com/maps/place/%25EC%25B9%25B4%25ED%258E%2598+%25EB%2582%2598%25ED%2595%2598/data=%213m1%214b1%214m6%213m5%211s0x357ca3c07e4b9f1f:0x17250cfad03e3275%218m2%213d37.5627156%214d126.9785976%2116s%252Fg%252F11l5j96qpq?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
투썸플레이스,서울특별시 중구 남산동2가 8-1번지 지상1~2층,"서울특별시 중구 퇴계로18길 13 (남산동2가, 지상1~2층)",분식,중구,126.985647,37.56020585,투썸플레이스 명동역점,서울특별시 중구 남산동2가 8-3,3.3,커피숍/커피 전문점,210,37.5601442,126.9855872,https://www.google.com/maps/place/%25ED%2588%25AC%25EC%258D%25B8%25ED%2594%258C%25EB%25A0%2588%25EC%259D%25B4%25EC%258A%25A4+%25EB%25AA%2585%25EB%258F%2599%25EC%2597%25AD%25EC%25A0%2590/data=%214m10%211m2%212m1%211z7Yis7I247ZSM66CI7J207IqkIOykkeq1rA%213m6%211s0x357ca2f0bd3fff41:0x9a60f2cba0f98ca9%218m2%213d37.5601442%214d126.9855872%2115sChntiKzsjbjtlIzroIjsnbTsiqQg7KSR6rWsIgOIAQFaHCIa7Yis7I24IO2UjOugiOydtOyKpCDspJHqtaySAQtjb2ZmZWVfc2hvcKoBeAoNL2cvMTFjczVkbXJoNAoLL2cvMTIxNXBubnEQASoXIhPtiKzsjbgg7ZSM66CI7J207IqkKAkyHxABIhu_adcZi4-YsvG5lXOQNcxyhNAcg0rxhv4d14IyHhACIhrtiKzsjbgg7ZSM66CI7J207IqkIOykkeq1rOABAA%2116s%252Fg%252F11d_wwx1cr?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
남대문 숯불갈비,서울특별시 중구 남창동 34-113,서울특별시 중구 남대문시장2길 11 (남창동),한식,중구,126.976641,37.55956244,남대문 생숯불갈비,서울특별시 중구 남대문시장2길 11,3.6,한식 고기구이 레스토랑,103,37.5595233,126.9766274,https://www.google.com/maps/place/%25EB%2582%25A8%25EB%258C%2580%25EB%25AC%25B8+%25EC%2583%259D%25EC%2588%25AF%25EB%25B6%2588%25EA%25B0%2588%25EB%25B9%2584/data=%213m1%214b1%214m6%213m5%211s0x357ca2f52387907f:0xb68ed880645c83c2%218m2%213d37.5595233%214d126.9766274%2116s%252Fg%252F1tfd0b1r?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
낙지센타,서울특별시 중구 을지로5가 77-10번지,서울특별시 중구 을지로38길 10 (을지로5가),한식,중구,127.0037763,37.56621379,낙지센타,서울특별시 중구 을지로5가 77-10,3.4,한식,21,37.5661726,127.0037632,https://www.google.com/maps/place/%25EB%2582%2599%25EC%25A7%2580%25EC%2584%25BC%25ED%2583%2580/data=%213m1%214b1%214m6%213m5%211s0x357ca318a02fdb21:0x69a9ae15bcaddf25%218m2%213d37.5661726%214d127.0037632%2116s%252Fg%252F1tgxf_xh?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
해물나라,서울특별시 중구 필동3가 10-3번지 1층,"서울특별시 중구 서애로 16-1, 1층 (필동3가)",한식,중구,126.9975137,37.56090493,해물나라,서울특별시,4.7,한식,3,37.5608746,126.9976261,https://www.google.com/maps/place/%25ED%2595%25B4%25EB%25AC%25BC%25EB%2582%2598%25EB%259D%25BC/data=%214m10%211m2%212m1%211z7ZW066y864KY6528IOykkeq1rA%213m6%211s0x357ca31d65a87aa7:0x456bc6a135684e1c%218m2%213d37.5608746%214d126.9976261%2115sChPtlbTrrLzrgpjrnbwg7KSR6rWsWhYiFO2VtOusvCDrgpjrnbwg7KSR6rWskgEKcmVzdGF1cmFudKoBPRABMh8QASIbFfU2TMaZ7hG_75devhEdSd411LgeosANLWGBMhgQAiIU7ZW066y8IOuCmOudvCDspJHqtazgAQA%2116s%252Fg%252F11j90jc3t8?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
딸깍발이,서울특별시 중구 필동3가 10-18 딸깍발이,"서울특별시 중구 서애로 18-9, 딸깍발이 지하1,1층 (필동3가)",분식,중구,126.9971029,37.56094331,딸깍발이,서울특별시 중구 필동3가,4.4,분식,102,37.5608969,126.9970789,https://www.google.com/maps/place/%25EB%2594%25B8%25EA%25B9%258D%25EB%25B0%259C%25EC%259D%25B4/data=%213m1%214b1%214m6%213m5%211s0x357ca2e29e1d4149:0x7905db830df7ea3%218m2%213d37.5608969%214d126.9970789%2116s%252Fg%252F1tk610_d?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
명운 참 숯불구이,서울특별시 중구 신당동 304-564번지 1층,"서울특별시 중구 청구로8길 19 (신당동, 1층)",한식,중구,127.013536,37.56139373,명운참숯불구이,신당동 304-564번지 1층 중구 서울특별시 KR,4.8,한식,18,37.5613465,127.0135106,https://www.google.com/maps/place/%25EB%25AA%2585%25EC%259A%25B4%25EC%25B0%25B8%25EC%2588%25AF%25EB%25B6%2588%25EA%25B5%25AC%25EC%259D%25B4/data=%213m1%214b1%214m6%213m5%211s0x357ca315dea6bc51:0x56193d947ef8389f%218m2%213d37.5613465%214d127.0135106%2116s%252Fg%252F11g0kjct0t?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
마부 마라탕&샹궈,서울특별시 중구 을지로6가 18-71 2층,"서울특별시 중구 을지로43길 13 (을지로6가, 2층)",한식,중구,127.0068039,37.56689231,마부마라탕&마라탕,서울특별시 중구 을지로6가 18-71 2층,3.8,중국 음식점,4,37.5668586,127.0067933,https://www.google.com/maps/place/%25EB%25A7%2588%25EB%25B6%2580%25EB%25A7%2588%25EB%259D%25BC%25ED%2583%2595%2526%25EB%25A7%2588%25EB%259D%25BC%25ED%2583%2595/data=%214m10%211m2%212m1%211z66eI67aAIOuniOudvO2DlSbsg7nqtogg7KSR6rWs%213m6%211s0x357ca3090f244125:0x4b904838e5d2d68a%218m2%213d37.5668586%214d127.0067933%2115sCh7rp4jrtoAg66eI65287YOVJuyDueq2iCDspJHqtaxaIyIh66eI67aAIOuniOudvCDtg5UgJiDsg7nqtogg7KSR6rWskgESY2hpbmVzZV9yZXN0YXVyYW50qgGFAQoNL2cvMTFmajlrMmw1dwoKL20vMGsybHd3dBABKh4iGuuniOu2gCDrp4jrnbwg7YOVICYg7IO56raIKAkyHxABIhskiVYeW_BcDtDpcc9R53zVHxLINdiLp_XK9DcyJRACIiHrp4jrtoAg66eI6528IO2DlSAmIOyDueq2iCDspJHqtazgAQA%2116s%252Fg%252F11t80nw5cg?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
