사업장명,지번주소,도로명주소,업태구분명,구,경도,위도,구글가게명,구글주소,별점,카테고리,리뷰수,구글위도,구글경도,지도링크,시원한 음식,뜨끈한 국물,매콤한 음식,든든한 한끼,육류구이/고기파티,가볍게 간단히,술 한잔 하기 좋은날,디저트/카페,이국적인 음식,해산물/생선요리,패스트푸드,가족/단체 외식,건강/채식/특수식단,W_클리어,W_구름,W_비,W_이슬비,W_뇌우,W_눈,W_분위기
호야네철판닭갈비,서울특별시 강동구 길동 390-30번지,"서울특별시 강동구 진황도로47길 67, 1층 (길동)",한식,강동구,127.1406039,37.53762041,호야네철판닭갈비,서울특별시 강동구 길동 390 30번지 105호,4.1,한식,28,37.5376017,127.1406084,https://www.google.com/maps/place/%25ED%2598%25B8%25EC%2595%25BC%25EB%2584%25A4%25EC%25B2%25A0%25ED%258C%2590%25EB%258B%25AD%25EA%25B0%2588%25EB%25B9%2584/data=%213m1%214b1%214m6%213m5%211s0x357cb01c37e1a541:0xe169b064ae2433ab%218m2%213d37.5376017%214d127.1406084%2116s%252Fg%252F11j90lt6m5?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
수유리우동집 길동역점,서울특별시 강동구 길동 439번지,"서울특별시 강동구 양재대로 1448, 1층 102호 (길동)",분식,강동구,127.139373,37.53512886,수유리우동집길동역점,서울특별시 강동구 길동 439번지 1층 102호,2.3,분식,3,37.5350342,127.1393151,https://www.google.com/maps/place/%25EC%2588%2598%25EC%259C%25A0%25EB%25A6%25AC%25EC%259A%25B0%25EB%258F%2599%25EC%25A7%2591%25EA%25B8%25B8%25EB%258F%2599%25EC%2597%25AD%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357cafe27e16374f:0x75412f9466c4054d%218m2%213d37.5350342%214d127.1393151%2116s%252Fg%252F11j38jlndz?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
청담동마녀김밥 강동점,서울특별시 강동구 천호동 447 정산타워빌딩,"서울특별시 강동구 천호대로 1099, 정산타워빌딩 1층 103호 (천호동)",분식,강동구,127.1341275,37.53577905,청담동마녀김밥,서울특별시,4.5,김밥전문점,2,37.5356924,127.1340676,https://www.google.com/maps/place/%25EC%25B2%25AD%25EB%258B%25B4%25EB%258F%2599%25EB%25A7%2588%25EB%2585%2580%25EA%25B9%2580%25EB%25B0%25A5/data=%213m1%214b1%214m6%213m5%211s0x357caffd099d5ffd:0x5f7397869505a149%218m2%213d37.5356924%214d127.1340676%2116s%252Fg%252F11fwgtdb4y?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
바다회집,서울특별시 강동구 길동 414-6번지 신암가온아파트,"서울특별시 강동구 천호대로177길 55, 1층 101B호 (길동, 신암가온아파트)",일식,강동구,127.1379655,37.53696468,바다회집,서울특별시 강동구 천호대로177길 55,4.5,회 전문점,21,37.5369643,127.1379657,https://www.google.com/maps/place/%25EB%25B0%2594%25EB%258B%25A4%25ED%259A%258C%25EC%25A7%2591/data=%213m1%214b1%214m6%213m5%211s0x357cb01cdd251133:0x9c7e8e1ba11c9571%218m2%213d37.5369643%214d127.1379657%2116s%252Fg%252F1tczhf9x?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
태봉 황소곱창,서울특별시 강동구 명일동 312-37번지,"서울특별시 강동구 양재대로147길 18, 1층 (명일동)",한식,강동구,127.1430587,37.55246341,태봉황소곱창,서울특별시 강동구 명일동 312-37,4.4,곱창구이 전문점,28,37.5523611,127.1430505,https://www.google.com/maps/place/%25ED%2583%259C%25EB%25B4%2589%25ED%2599%25A9%25EC%2586%258C%25EA%25B3%25B1%25EC%25B0%25BD/data=%213m1%214b1%214m6%213m5%211s0x357cb1e892d37a6b:0xd0c9d057c85ae698%218m2%213d37.5523611%214d127.1430505%2116s%252Fg%252F11ns53scqh?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
보정황소곱창,서울특별시 강동구 성내동 440-22 이화빌딩,"서울특별시 강동구 양재대로85길 15, 이화빌딩 1층 104호 (성내동)",한식,강동구,127.1338923,37.52433181,보정황소곱창,서울특별시 강동구 성내제3동 440-22 104호,5,한식,5,37.5243694,127.1338326,https://www.google.com/maps/place/%25EB%25B3%25B4%25EC%25A0%2595%25ED%2599%25A9%25EC%2586%258C%25EA%25B3%25B1%25EC%25B0%25BD/data=%213m1%214b1%214m6%213m5%211s0x357caf298215d3e9:0x1f28c9e006e3b7fd%218m2%213d37.5243694%214d127.1338326%2116s%252Fg%252F11hq_fqgk6?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
무한캠프24,서울특별시 강동구 성내동 416-4번지,"서울특별시 강동구 양재대로 1367, 5,107호 (성내동)",한식,강동구,127.1359277,37.52838361,무한캠프24,성내동 416-4번지 107호 강동구 서울특별시 KR,3.7,한식,7,37.5282758,127.1359081,https://www.google.com/maps/place/%25EB%25AC%25B4%25ED%2595%259C%25EC%25BA%25A0%25ED%2594%258424/data=%213m1%214b1%214m6%213m5%211s0x357caff5e76e00db:0x25a01916fe244075%218m2%213d37.5282758%214d127.1359081%2116s%252Fg%252F11qmbh3cx2?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
아이아오(aiao),서울특별시 강동구 성내동 21-1,"서울특별시 강동구 천호대로168가길 57, 1층 (성내동)",경양식,강동구,127.1291207,37.53561839,아이아오,서울특별시 강동구 성내동 21-1번지,4.7,커피숍/커피 전문점,9,37.5355965,127.1291207,https://www.google.com/maps/place/%25EC%2595%2584%25EC%259D%25B4%25EC%2595%2584%25EC%2598%25A4/data=%213m1%214b1%214m6%213m5%211s0x357cafa627c1f609:0x3edacb54b47a5b2b%218m2%213d37.5355965%214d127.1291207%2116s%252Fg%252F11nmltx9k8?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
장어집,서울특별시 강동구 강일동 138-10,"서울특별시 강동구 가래여울2길 33, 1층 (강일동)",한식,강동구,127.170764,37.57695472,광연수산 장어집,서울특별시 강동구 강일동,4.4,한식,311,37.5768369,127.1709058,https://www.google.com/maps/place/%25EA%25B4%2591%25EC%2597%25B0%25EC%2588%2598%25EC%2582%25B0+%25EC%259E%25A5%25EC%2596%25B4%25EC%25A7%2591/data=%214m10%211m2%212m1%211z7J6l7Ja07KeRIOqwleuPmeq1rA%213m6%211s0x357cb1dff911db1f:0xefa117c384553840%218m2%213d37.5768369%214d127.1709058%2115sChPsnqXslrTsp5Eg6rCV64-Z6rWsWhYiFOyepeyWtCDsp5Eg6rCV64-Z6rWskgEKcmVzdGF1cmFudKoBTRABKg4iCuyepeyWtCDsp5EoCTIfEAEiG0nmY74th-BjHyys2pu73DugSk8VKHmTAI8nBTIYEAIiFOyepeyWtCDsp5Eg6rCV64-Z6rWs4AEA%2116s%252Fg%252F11jccgbh5q?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
남도명가,서울특별시 강동구 강일동 675-1 강일타워,"서울특별시 강동구 아리수로93길 27, 강일타워 2층 206,207호 (강일동)",한식,강동구,127.1737116,37.5657024,남도명가,서울특별시,4.4,한식당,20,37.5655856,127.1738007,https://www.google.com/maps/place/%25EB%2582%25A8%25EB%258F%2584%25EB%25AA%2585%25EA%25B0%2580/data=%213m1%214b1%214m6%213m5%211s0x357cb103894551c9:0xd6a8b93281bb715a%218m2%213d37.5655856%214d127.1738007%2116s%252Fg%252F11bw5txb3x?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
담금,서울특별시 강동구 성내동 447-4 태양빌딩,"서울특별시 강동구 성내로18길 37, 1층 101호 (성내동, 태양빌딩)",한식,강동구,127.1284698,37.52533102,담금 올림픽점,서울특별시 강동구 성내로18길 37,4.4,카페,62,37.5253097,127.1284273,https://www.google.com/maps/place/%25EB%258B%25B4%25EA%25B8%2588+%25EC%2598%25AC%25EB%25A6%25BC%25ED%2594%25BD%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357caf9438ddae6d:0x24dde14949a2dd88%218m2%213d37.5253097%214d127.1284273%2116s%252Fg%252F11rqxtf1xf?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
암사집 원조소금구이,서울특별시 강동구 암사동 496-28,"서울특별시 강동구 상암로 51, 1층 105호 (암사동)",식육(숯불구이),강동구,127.1292148,37.54952553,암사집원조소금구이,서울특별시 강동구 상암로 51,5,한식 고기구이 레스토랑,1,37.5495251,127.129215,https://www.google.com/maps/place/%25EC%2595%2594%25EC%2582%25AC%25EC%25A7%2591%25EC%259B%2590%25EC%25A1%25B0%25EC%2586%258C%25EA%25B8%2588%25EA%25B5%25AC%25EC%259D%25B4/data=%213m1%214b1%214m6%213m5%211s0x357cb10045c0500b:0xb4a672b5b270983c%218m2%213d37.5495251%214d127.129215%2116s%252Fg%252F11y4bfjl6w?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
찌미네갈비찜,서울특별시 강동구 천호동 49-16 금성타운,"서울특별시 강동구 양재대로121길 26, 1층 1-2호 (천호동, 금성타운)",한식,강동구,127.140139,37.54283927,김치/갈비 찌미네(찐대박찜),서울특별시 강동구 천호동 49-16 금성타운 상가 안쪽 1층,5,한식,1,37.5428681,127.1402771,https://www.google.com/maps/place/%25EA%25B9%2580%25EC%25B9%2598%252F%25EA%25B0%2588%25EB%25B9%2584+%25EC%25B0%258C%25EB%25AF%25B8%25EB%2584%25A4%28%25EC%25B0%2590%25EB%258C%2580%25EB%25B0%2595%25EC%25B0%259C%29/data=%214m10%211m2%212m1%211z7LCM66-464Sk6rCI67mE7LCcIOqwleuPmeq1rA%213m6%211s0x357cb18eb94c9da5:0x2815597208cb18fa%218m2%213d37.5428681%214d127.1402771%2115sChzssIzrr7jrhKTqsIjruYTssJwg6rCV64-Z6rWsWiAiHuywjCDrr7jrhKQg6rCI67mE7LCcIOqwleuPmeq1rJIBCnJlc3RhdXJhbnSqAW0KCi9tLzA0N2MwaGoQASoYIhTssIwg66-464SkIOqwiOu5hOywnCgJMh8QASIbA0SVJuYhYlpxNX807XhEr4EGHrAkERyRe-UgMiIQAiIe7LCMIOuvuOuEpCDqsIjruYTssJwg6rCV64-Z6rWs4AEA%2116s%252Fg%252F11y4v6nknf?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
멜티스,서울특별시 강동구 성내동 561,"서울특별시 강동구 성내로10길 9-10, 1층 101호 (성내동)",기타,강동구,127.1251511,37.52815842,카페 멜티스,서울특별시 강동구 성내동 561,5,디저트 전문점,1,37.5281574,127.1251758,https://www.google.com/maps/place/%25EC%25B9%25B4%25ED%258E%2598+%25EB%25A9%259C%25ED%258B%25B0%25EC%258A%25A4/data=%213m1%214b1%214m6%213m5%211s0x357ca5001caf2727:0xe490e1299f8a728c%218m2%213d37.5281574%214d127.1251758%2116s%252Fg%252F11wtqvxwg7?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
단풍관,서울특별시 강동구 성내동 83-16,"서울특별시 강동구 올림픽로62길 28, 2층 (성내동)",한식,강동구,127.1243966,37.53632655,단풍관,서울특별시 강동구 올림픽로62길 28 2층,4.3,한식,3,37.5363261,127.1243968,https://www.google.com/maps/place/%25EB%258B%25A8%25ED%2592%258D%25EA%25B4%2580/data=%213m1%214b1%214m6%213m5%211s0x357ca568c9b0a487:0x4d388536e653cd8c%218m2%213d37.5363261%214d127.1243968%2116s%252Fg%252F11l2ckyr4m?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
소양식탁 명일점,서울특별시 강동구 명일동 312-77,"서울특별시 강동구 양재대로143길 9, 1층 (명일동)",일식,강동구,127.1433182,37.55144321,소양식탁 명일점,서울특별시 강동구 양재대로143길 9,4.5,양고기 바베큐 전문점,4,37.5514428,127.1433183,https://www.google.com/maps/place/%25EC%2586%258C%25EC%2596%2591%25EC%258B%259D%25ED%2583%2581+%25EB%25AA%2585%25EC%259D%25BC%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357cb1cb241f68f7:0x49e50f6b62f21d16%218m2%213d37.5514428%214d127.1433183%2116s%252Fg%252F11kjm0vzdy?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
필살기프리미엄돈가츠 상일점,서울특별시 강동구 상일동 268,"서울특별시 강동구 상일로 31-1, 1층 (상일동)",경양식,강동구,127.1727227,37.54992681,필살기프리미엄돈가츠 상일점,서울 강동구 상일로 31-1 1층,4.6,일본 음식점,16,37.5499264,127.1727229,https://www.google.com/maps/place/%25ED%2595%2584%25EC%2582%25B4%25EA%25B8%25B0%25ED%2594%2584%25EB%25A6%25AC%25EB%25AF%25B8%25EC%2597%2584%25EB%258F%2588%25EA%25B0%2580%25EC%25B8%25A0+%25EC%2583%2581%25EC%259D%25BC%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357cb1f4354890a9:0xdfedd751ededa9b3%218m2%213d37.5499264%214d127.1727229%2116s%252Fg%252F11kqwx1dsk?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1987스카이라운지,서울특별시 강동구 명일동 346-7,"서울특별시 강동구 양재대로 1574, 7층 (명일동)",경양식,강동구,127.1433551,37.54592071,1987스카이라운지,서울특별시 강동구 양재대로 1574,5,와인 바,1,37.5459203,127.1433553,https://www.google.com/maps/place/1987%25EC%258A%25A4%25EC%25B9%25B4%25EC%259D%25B4%25EB%259D%25BC%25EC%259A%25B4%25EC%25A7%2580/data=%213m1%214b1%214m6%213m5%211s0x357cb1005dd6f9cb:0xa1637037da8f7677%218m2%213d37.5459203%214d127.1433553%2116s%252Fg%252F11lz_c41hp?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
입큰개구리,서울특별시 강동구 성내동 553-3,"서울특별시 강동구 성내로 8-20, 1층 (성내동)",경양식,강동구,127.1211007,37.52974246,입큰개구리,서울특별시 강동구 성내동 553-3,4.9,술집,14,37.529742,127.1211009,https://www.google.com/maps/place/%25EC%259E%2585%25ED%2581%25B0%25EA%25B0%259C%25EA%25B5%25AC%25EB%25A6%25AC/data=%213m1%214b1%214m6%213m5%211s0x357ca5ea078fdc73:0xa6e5576a42a971e2%218m2%213d37.529742%214d127.1211009%2116s%252Fg%252F11v9_ynbxj?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
혜화어묵당 천호역점,서울특별시 강동구 성내동 33-6,"서울특별시 강동구 천호대로158길 35, 101동 1층 102호 (성내동)",분식,강동구,127.1262913,37.53587397,혜화어묵당 천호점,서울특별시 강동구 천호대로158길 35,4.4,어묵 전문식당,5,37.5358686,127.1261729,https://www.google.com/maps/place/%25ED%2598%259C%25ED%2599%2594%25EC%2596%25B4%25EB%25AC%25B5%25EB%258B%25B9+%25EC%25B2%259C%25ED%2598%25B8%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357caf3df3663901:0x27ae23d269618a4b%218m2%213d37.5358686%214d127.1261729%2116s%252Fg%252F11l7522dd6?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
벌떼분식,서울특별시 강동구 고덕동 260-5,"서울특별시 강동구 아리수로76길 38, 1층 101호 (고덕동)",분식,강동구,127.1623092,37.56099103,벌떼분식,서울특별시,4.7,간이음식점,3,37.5609417,127.1623045,https://www.google.com/maps/place/%25EB%25B2%258C%25EB%2596%25BC%25EB%25B6%2584%25EC%258B%259D/data=%213m1%214b1%214m6%213m5%211s0x357cb0568dc8a38b:0xc71a014a277fa09b%218m2%213d37.5609417%214d127.1623045%2116s%252Fg%252F11f3y1854d?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
림스치킨 상일점,서울특별시 강동구 상일동 284-5 내일빌딩,"서울특별시 강동구 상일로5길 5, 내일빌딩 1층 (상일동)",호프/통닭,강동구,127.1726758,37.54894366,림스치킨 상일점,서울특별시 강동구 상일동 284-5,5,치킨 전문점,1,37.5489278,127.1726694,https://www.google.com/maps/place/%25EB%25A6%25BC%25EC%258A%25A4%25EC%25B9%2598%25ED%2582%25A8+%25EC%2583%2581%25EC%259D%25BC%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357cb10022ac5cdf:0x65041749bb0eda7e%218m2%213d37.5489278%214d127.1726694%2116s%252Fg%252F11wy783l1n?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
풍자네봄,서울특별시 강동구 성내동 429-7,"서울특별시 강동구 양재대로89가길 18-1, 1,2층 (성내동)",경양식,강동구,127.1343615,37.52584189,풍자네봄,서울특별시 강동구 성내동 429-7,2.7,이탈리아 음식점,3,37.5258124,127.1343521,https://www.google.com/maps/place/%25ED%2592%258D%25EC%259E%2590%25EB%2584%25A4%25EB%25B4%2584/data=%213m1%214b1%214m6%213m5%211s0x357caf74a9e0449f:0xbf8b78f8877ec1c%218m2%213d37.5258124%214d127.1343521%2116s%252Fg%252F11vb69dt_5?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
리베르(LIBER),서울특별시 강동구 천호동 293-17 중앙클레식하우스,"서울특별시 강동구 상암로 104, 에이동 1층 102호 (천호동, 중앙클레식하우스)",기타,강동구,127.1340849,37.5470951,리베르커피,A동 KR 서울특별시 강동구 상암로104 중앙클래식하우스 리베르커피,4.7,카페,3,37.5471461,127.1341439,https://www.google.com/maps/place/%25EB%25A6%25AC%25EB%25B2%25A0%25EB%25A5%25B4%25EC%25BB%25A4%25ED%2594%25BC/data=%214m10%211m2%212m1%211z66as67Kg66W0KExJQkVSKSDqsJXrj5nqtaw%213m6%211s0x357cb1c986a88b81:0x54c6a7dbd669e1ad%218m2%213d37.5471461%214d127.1341439%2115sChrrpqzrsqDrpbQoTElCRVIpIOqwleuPmeq1rFobIhnrpqzrsqDrpbQgbGliZXIg6rCV64-Z6rWskgEEY2FmZaoBZgoNL2cvMTFsNjV0OV9raxABKhMiD-umrOuyoOultCBsaWJlcigJMh8QASIbYr852ZUmOmVjwDUI_hHAxcClBU-bs2lKSPaNMh0QAiIZ66as67Kg66W0IGxpYmVyIOqwleuPmeq1rOABAA%2116s%252Fg%252F11v4__46qb?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
알토(ALTO),서울특별시 강동구 성내동 469-4,"서울특별시 강동구 성내로18길 46, 1층 1호 (성내동)",경양식,강동구,127.1280674,37.52515042,알토(Alto),서울특별시 강동구 성내로18길 46,4.9,이탈리아 음식점,15,37.52515,127.1280676,https://www.google.com/maps/place/%25EC%2595%258C%25ED%2586%25A0%28Alto%29/data=%213m1%214b1%214m6%213m5%211s0x357caf36559628cd:0xa2de4422d4aab51e%218m2%213d37.52515%214d127.1280676%2116s%252Fg%252F11v0f6j1cb?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
조앤글라스(JOE AND GLASS)),서울특별시 강동구 성내동 45-1,"서울특별시 강동구 천호옛길 90, 2층 (성내동)",경양식,강동구,127.1259798,37.53674164,조앤글라스,서울특별시 강동구 천호옛길 90,5,술집,1,37.5367412,127.12598,https://www.google.com/maps/place/%25EC%25A1%25B0%25EC%2595%25A4%25EA%25B8%2580%25EB%259D%25BC%25EC%258A%25A4/data=%213m1%214b1%214m6%213m5%211s0x357caf00701dc2bb:0xcd0e4eb9c9873129%218m2%213d37.5367412%214d127.12598%2116s%252Fg%252F11vk7qbzw0?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
가마솥순대국,서울특별시 강동구 천호동 354-5,"서울특별시 강동구 올림픽로 677, 1층 (천호동)",한식,강동구,127.1243369,37.54200637,가마솥순대국,서울특별시 강동구 천호동 354-5,4,순대 전문점,1,37.542006,127.1243371,https://www.google.com/maps/place/%25EA%25B0%2580%25EB%25A7%2588%25EC%2586%25A5%25EC%2588%259C%25EB%258C%2580%25EA%25B5%25AD/data=%214m10%211m2%212m1%211z6rCA66eI7Ial7Iic64yA6rWtIOqwleuPmeq1rA%213m6%211s0x357cbba643a46515:0x6b014b09e22f69bc%218m2%213d37.542006%214d127.1243371%2115sChzqsIDrp4jshqXsiJzrjIDqta0g6rCV64-Z6rWsWh8iHeqwgOuniOyGpSDsiJzrjIDqta0g6rCV64-Z6rWskgESc29vbmRhZV9yZXN0YXVyYW50qgFGEAEyHxABIhsH5P75sXS0FmqkVpmp0KSQw0rgRxsETKTII8YyIRACIh3qsIDrp4jshqUg7Iic64yA6rWtIOqwleuPmeq1rOABAA%2116s%252Fg%252F11vlqhydky?entry=ttu&g_ep=EgoyMDI1MDcxNi4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
