사업장명,지번주소,도로명주소,업태구분명,구,경도,위도,구글가게명,구글주소,별점,카테고리,리뷰수,구글위도,구글경도
지지고 외대후문점,서울특별시 동대문구 이문동 264-167번지 1층 ,"서울특별시 동대문구 천장산로 26-2, 1층 (이문동)",한식,동대문구,127.058285,37.59865794,지지고 외대후문점,서울특별시 동대문구 이문제1동 천장산로 26-2,3.0,음식점,2,37.5986178,127.0582836
봉평메밀,서울특별시 동대문구 회기동 60-129번지 ,"서울특별시 동대문구 회기로 120, 1층 (회기동)",한식,동대문구,127.0498189,37.59132226,봉평메밀,서울특별시,3.7,음식점,94,37.5913056,127.0498266
진미촌,서울특별시 동대문구 제기동 122-295번지 ,서울 동대문구 고산자로56길 9-1,한식,동대문구,127.0378462,37.58825715,진미촌,제기동 122-295번지 동대문구 서울특별시 KR,4.7,음식점,6,37.588207,127.0378219
버드나무파전,서울특별시 동대문구 휘경동 319-32번지 ,서울특별시 동대문구 회기로28길 11 (휘경동),한식,동대문구,127.0562884,37.58933838,버드나무파전,서울특별시 동대문구 휘경동 319-32,3.6,음식점,70,37.5892951,127.0563096
마장축산정육식당,서울특별시 동대문구 장안동 107-8 ,"서울특별시 동대문구 사가정로 207, 101호 (장안동)",한식,동대문구,127.0679872,37.5789413,마장축산정육식당,서울특별시 동대문구 장안동 사가정로 207,4.2,음식점,80,37.5788702,127.068193
혜성돈까스,서울특별시 동대문구 장안동 146-17번지 ,"서울특별시 동대문구 답십리로62길 18, 1층 (장안동)",한식,동대문구,127.0663134,37.57194883,혜성돈까스,서울특별시 동대문구 답십리로62길 18,4.4,음식점,30,37.5719484,127.0663136
포항댁,서울특별시 동대문구 신설동 109-5 서울풍물시장 빨강동 14호 ,서울 동대문구 천호대로4길 19-3,한식,동대문구,127.0255384,37.57283161,포항댁,신설동 109-5번지 서울풍물시장 빨강동14호 동대문구 서울특별시 KR,5.0,음식점,1,37.5730037,127.0256147
산천부페,서울특별시 동대문구 장안동 417-16번지 지하1층 ,"서울특별시 동대문구 천호대로83길 9 (장안동,지하1층)",한식,동대문구,127.0643052,37.56278351,산천부페,장안동 417-16번지 지층 동대문구 서울특별시 KR,4.4,음식점,8,37.5627456,127.0642896
스시고이,서울특별시 동대문구 회기동 60-22번지 1층 ,"서울특별시 동대문구 회기로 148-5, 1층 (회기동)",한식,동대문구,127.0527821,37.59114434,스시고이,서울특별시 동대문구 회기동 60-22번지 1층,4.4,음식점,39,37.5911122,127.052772
국빈,서울특별시 동대문구 이문동 304-24번지 1층 ,"서울특별시 동대문구 휘경로5길 6, 1층 (이문동)",한식,동대문구,127.0627009,37.59566322,국빈,서울특별시 동대문구 이문제1동 264-140,3.8,음식점,32,37.5956525,127.0626894
햇살김밥,서울특별시 동대문구 신설동 92-12번지 욱도빌딩 102호 ,"서울특별시 동대문구 하정로 42 (신설동,욱도빌딩 102호)",한식,동대문구,127.0268922,37.57484104,햇살김밥,서울특별시 동대문구 신설동 92-12번지 1층,3.2,김밥전문점,5,37.5747453,127.0269087
임오네쭈꾸미3,서울특별시 동대문구 용두동 112-10번지 ,서울특별시 동대문구 왕산로16길 9 (용두동),한식,동대문구,127.0313355,37.57754376,용두 임오네 쭈꾸미,서울특별시 동대문구 용두동 무학로36길 6,3.8,음식점,181,37.5774361,127.0313086
동경통닭,서울특별시 동대문구 제기동 632-24번지 A동27호 ,"서울특별시 동대문구 홍릉로1가길 4, 1층 27호 (제기동, A동)",한식,동대문구,127.0422743,37.58047587,동경통닭,서울특별시 동대문구 청량리동 778,3.8,닭요리전문점,333,37.5802747,127.0422768
"오늘은, 쌈밥",서울특별시 동대문구 장안동 423-1 1층 ,"서울특별시 동대문구 장한로5길 19, 1층 (장안동)",한식,동대문구,127.0651325,37.56442629,"오늘은, 쌈밥",서울특별시 동대문구 장한로5길 19,5.0,한식당,2,37.5644259,127.0651327
교촌치킨경희대점,서울특별시 동대문구 회기동 42-16 ,"서울특별시 동대문구 경희대로3길 20, 1층 (회기동)",호프/통닭,동대문구,127.0514468,37.59291261,교촌치킨 경희대점,서울특별시 동대문구 경희대로3길 20,4.1,포장 전문 프라이드 치킨집,36,37.5929122,127.051447
꾼누룽지통닭,서울특별시 동대문구 장안동 332-1 1층 ,"서울특별시 동대문구 답십리로 313-6, 1층 (장안동)",호프/통닭,동대문구,127.0755354,37.57264583,꾼누룽지통닭,서울특별시 동대문구 장안동 332-1,4.2,음식점,61,37.5726372,127.0754758
청정수산,서울특별시 동대문구 장안동 345-2번지 1층 ,"서울특별시 동대문구 장한로24길 16, 1층 (장안동)",일식,동대문구,127.0717511,37.57049265,청정수산,장안동 345-2번지 1층 동대문구 서울특별시 KR,1.0,음식점,1,37.5704406,127.071728
챠오챠오,서울특별시 동대문구 장안동 93-36번지 지상1층 ,"서울특별시 동대문구 사가정로25길 50 (장안동,지상1층)",통닭(치킨),동대문구,127.0710589,37.58099237,챠오챠오,서울특별시 동대문구 장안동 93-36,4.4,스파게티 전문점,35,37.580966,127.0709867
크치치킨,서울특별시 동대문구 제기동 122-373번지 1층 ,"서울특별시 동대문구 고산자로56길 7, 1층 (제기동)",호프/통닭,동대문구,127.0377744,37.58810984,크치치킨,서울특별시 동대문구 고산자로56길 7,4.0,치킨 전문점,30,37.5880865,127.0377973
바른치킨,서울특별시 동대문구 장안동 324-1 웰빙프라자 103호,"서울특별시 동대문구 답십리로69길 55, 1층 103호 (장안동, 웰빙프라자)",통닭(치킨),동대문구,127.0738077,37.57469889,바른치킨,서울특별시 동대문구 장안동 번지 103호 324-1 웰빙프라자,3.0,음식점,1,37.5745674,127.073684
경동한우곱창 경동육회,서울특별시 동대문구 이문동 255-23 ,"서울특별시 동대문구 이문로 193, 1층 (이문동)",호프/통닭,동대문구,127.0618456,37.60381602,경동육회,서울특별시 동대문구 이문동 255 23번지 1층,4.5,음식점,2,37.6037839,127.06188
미스사이공장안점,서울특별시 동대문구 장안동 463-10 장안동 우성4차 아파트 ,"서울특별시 동대문구 천호대로85길 26-4, 101호 (장안동, 장안동 우성4차 아파트)","외국음식전문점(인도,태국등)",동대문구,127.0666766,37.56278756,미스사이공 장안점,서울특별시 동대문구 장안동 463--10 1층,4.3,베트남 음식점,92,37.5629035,127.0667666
낙지머근하누,서울특별시 동대문구 장안동 347-1 ,서울특별시 동대문구 장한로26가길 81 (장안동),정종/대포집/소주방,동대문구,127.0702471,37.56829067,낙지머근하누,서울특별시,4.4,음식점,28,37.5682825,127.0702278
고대로찌개집,서울특별시 동대문구 제기동 137-68번지 (고대앞길 4) ,"서울특별시 동대문구 안암로22길 6 (제기동,(고대앞길 4))",한식,동대문구,127.0350585,37.58814573,고대로찌개집,서울특별시 동대문구 제기동 안암로22길 6,3.8,음식점,23,37.5880996,127.0350367
20년전통외대닭갈비,서울특별시 동대문구 이문동 326-8 지상1층 ,"서울특별시 동대문구 이문로 88-15 (이문동,지상1층)",한식,동대문구,127.0599906,37.59489247,20년전통외대닭갈비,서울특별시 동대문구 이문로88ㅡ15 20년전통외대닭갈비,3.7,닭갈비전문점,6,37.5948483,127.0599706
지앤지치킨,서울특별시 동대문구 청량리동 538-0번지 (홍릉시장길 70) ,"서울특별시 동대문구 약령시로17길 62 (청량리동,(홍릉시장길 70))",통닭(치킨),동대문구,127.0427281,37.5858687,지앤지치킨,서울특별시 동대문구 청량리동 538,3.8,음식점,5,37.5858392,127.0426849
장위동유성집장안점,서울특별시 동대문구 장안동 430-6번지 (장한로 33) ,"서울특별시 동대문구 장한로 33 (장안동,(장한로 33))",한식,동대문구,127.0662006,37.56440492,장위동유성집장안점,서울특별시 동대문구 장안동 430-6,4.0,음식점,40,37.5643653,127.0661755
(주)커피빈코리아 장안점,서울특별시 동대문구 장안동 372-1 지상2층 ,"서울특별시 동대문구 장한로 115 (장안동,지상2층)",까페,동대문구,127.0705008,37.57094727,커피빈 장안점,"전체 KR 서울특별시 동대문구 장한로 115, 1층 일부 및 2층",4.2,카페,72,37.5708961,127.0705258
다돈왕족발,서울특별시 동대문구 답십리동 473-37번지 지상1층 ,"서울특별시 동대문구 답십리로38길 4 (답십리동,지상1층)",한식,동대문구,127.0503361,37.5741121,다돈왕족발,서울특별시,4.7,족발가게,7,37.5740674,127.0503298
원조멸치국수,서울특별시 동대문구 답십리동 2-2번지 ,"서울특별시 동대문구 한천로 133, 1층 (답십리동)",한식,동대문구,127.0662976,37.57312296,원조멸치국수,서울특별시 동대문구 답십리동 2-2번지 1층,3.8,음식점,11,37.5730963,127.0662804
옛날할머니보쌈,서울특별시 동대문구 이문동 287-22번지 ,"서울특별시 동대문구 이문로 100, 2층 (이문동)",한식,동대문구,127.059972,37.5956853,옛날할머니보쌈,서울특별시 동대문구 이문제1동 287-22,4.3,음식점,29,37.595703,127.0599578
불닭발땡초동대문엽기떡볶이,서울특별시 동대문구 용두동 236-1번지 1층104호 ,"서울특별시 동대문구 왕산로 52, 1층 104호 (용두동)",한식,동대문구,127.0294983,37.57718483,불닭발땡초동대문엽기떡볶이,서울특별시,5.0,테이크아웃 전문 레스토랑,2,37.5771477,127.0294575
현고대닭발,서울특별시 동대문구 제기동 67-64번지 ,"서울특별시 동대문구 제기로2가길 3, 지상1층 (제기동)",한식,동대문구,127.0346173,37.58535415,현고대닭발 본점,서울특별시 동대문구 제기동 67-64,4.2,음식점,321,37.5853235,127.0345959
가정식김밥,서울특별시 동대문구 장안동 195-3번지 (장일중앙길18) ,"서울특별시 동대문구 한천로14길 32 (장안동,(장일중앙길18))",분식,동대문구,127.0643473,37.56694559,가정식김밥,장안동 195-3번지 동대문구 서울특별시 KR,4.5,김밥전문점,2,37.5669295,127.0643436
본스치킨,서울특별시 동대문구 답십리동 241-10번지 (답십리길 145) ,"서울특별시 동대문구 답십리로 145-1 (답십리동,(답십리길 145))",한식,동대문구,127.0563272,37.57308828,본스치킨,서울특별시 동대문구 답십리동 241-10,3.9,음식점,8,37.5730332,127.0563055
완도회집,서울특별시 동대문구 제기동 719-2번지 ,서울특별시 동대문구 고산자로 503-2 (제기동),일식,동대문구,127.0382728,37.58474467,완도회집,서울특별시 동대문구 고산자로 503-1,4.2,해산물 요리 전문식당,19,37.5847335,127.0382651
속초코다리,서울특별시 동대문구 이문동 251-5번지 ,"서울특별시 동대문구 이문로 203, 1층 (이문동)",한식,동대문구,127.0617723,37.60463341,속초코다리,서울특별시,4.3,음식점,40,37.604694,127.061856
매콤촌,서울특별시 동대문구 용두동 235-2번지 1층 ,"서울특별시 동대문구 무학로 123, 1층 (용두동)",한식,동대문구,127.0303785,37.57531066,매콤촌,서울특별시 동대문구 용두동 235-2,4.1,음식점,26,37.5752763,127.0303467
또봉이통닭신설동점,서울특별시 동대문구 신설동 102-35 1층 ,"서울특별시 동대문구 왕산로2길 18, 1층 (신설동)",한식,동대문구,127.0251704,37.57537638,또봉이통닭신설동점,신설동 102-35번지 1층 동대문구 서울특별시 KR,3.8,치킨 전문점,26,37.5753264,127.0251543
생도야지세상,서울특별시 동대문구 회기동 42-20 (과학원길 28) ,"서울특별시 동대문구 경희대로3길 22 (회기동,(과학원길 28))",한식,동대문구,127.0512626,37.59289172,생도야지세상,회기동 42-20번지 동대문구 서울특별시 KR,4.6,음식점,5,37.5929025,127.051285
홍춘천(회기경희대점),서울특별시 동대문구 회기동 60-66번지 ,"서울특별시 동대문구 회기로13길 10, 2층 (회기동)",호프/통닭,동대문구,127.0510343,37.59191208,홍춘천치즈닭갈비 회기경희대점,서울특별시 동대문구 회기로13길 10,4.3,음식점,17,37.5918714,127.0510654
한근숯불닭갈비,서울특별시 동대문구 장안동 433-22 1층 ,"서울특별시 동대문구 천호대로85길 7, 1층 (장안동)",한식,동대문구,127.0659798,37.56253825,한근숮불닭갈비,서울특별시 동대문구 장안제1동 433-9,4.5,숯불구이/바베큐전문점,26,37.5625527,127.066127
용두파전,서울특별시 동대문구 용두동 234-46 (무학로 76) ,"서울특별시 동대문구 무학로 125-1 (용두동,(무학로 76))",김밥(도시락),동대문구,127.0303461,37.57561113,용두파전,서울특별시 동대문구 용두동 234 46번지 1층,5.0,음식점,2,37.5755815,127.0303088
후쿠라멘,서울특별시 동대문구 신설동 67-1 ,"서울특별시 동대문구 한빛로 11, 1층 (신설동)",한식,동대문구,127.0246148,37.57703853,후쿠라멘,서울특별시 동대문구 한빛로 11 1층,4.2,일본라면 전문식당,10,37.5769902,127.0246253
밥이야기,서울특별시 동대문구 답십리동 1-99 ,"서울특별시 동대문구 한천로33길 21, 1층 (답십리동)",한식,동대문구,127.0668958,37.57643334,밥이야기,서울특별시 동대문구 한천로33길 25,4.6,음식점,16,37.5766062,127.0669011
맥썸 장한평점,서울특별시 동대문구 장안동 464-4 1층 ,"서울특별시 동대문구 장한로2길 18, 1층 (장안동)",한식,동대문구,127.0661845,37.56189728,맥썸 장한평점,서울특별시 동대문구 장한로2길 18 1층,5.0,술집,4,37.5618378,127.0661651
차차,서울특별시 동대문구 전농동 558-198번지 ,"서울특별시 동대문구 전농로27길 69, 1층 (전농동)",한식,동대문구,127.0524621,37.57931878,차차,서울특별시 동대문구 전농동 558 198번지 1층,4.2,술집,5,37.5792627,127.0524478
춘천닭갈비,서울특별시 동대문구 답십리동 246-29 1층 ,"서울특별시 동대문구 답십리로 152, 1층 (답십리동)",한식,동대문구,127.0568636,37.57269365,전통춘천닭갈비,서울특별시 동대문구 답십리로 152,4.5,닭요리전문점,4,37.5726519,127.0568492
충청도식당,서울특별시 동대문구 제기동 549번지 1층 ,"서울특별시 동대문구 경동시장로12길 26, 1층 (제기동)",한식,동대문구,127.0420669,37.5820782,충청도식당,서울특별시 동대문구 제기동 549,4.3,음식점,65,37.5820778,127.0420671
