사업장명,지번주소,도로명주소,업태구분명,구,경도,위도
처갓집양념치킨 마곡점,서울특별시 강서구 마곡동 799-11 파인스퀘어(지상 1층) B동 107호,"서울특별시 강서구 마곡중앙4로 22, 파인스퀘어 B동 1층 107호 (마곡동)",호프/통닭,강서구,126.8292669,37.55827239
카페 다이브,서울특별시 강서구 염창동 275-8 태선빌딩 2층 ,"서울특별시 강서구 공항대로65길 26, 태선빌딩 2층 (염창동)",기타,강서구,126.868541,37.55006558
수산마켓,서울특별시 강서구 마곡동 799-9 마곡그랑트윈타워 ,"서울특별시 강서구 마곡중앙4로 18, 마곡그랑트윈타워 비동 1층 116, 117호 (마곡동)",일식,강서구,126.828607,37.5585283
꾸브라꼬 숯불 두마리치킨,서울특별시 강서구 화곡동 859-12 1층 ,"서울특별시 강서구 곰달래로 187, 1층 (화곡동)",호프/통닭,강서구,126.8538112,37.53130564
주문진 바다식탁,서울특별시 강서구 공항동 22-121 ,서울특별시 강서구 공항대로5길 7 (공항동),일식,강서구,126.8115315,37.56181098
윤이불 닭발,서울특별시 강서구 화곡동 105-502 까치산아파트 B동 102호,"서울특별시 강서구 강서로 128, B동 1층 102호 (화곡동, 까치산아파트)",한식,강서구,126.8428576,37.5385561
더 파스타 키친,서울특별시 강서구 염창동 249-3 1층 ,"서울특별시 강서구 양천로 691-11, 1층 (염창동)",경양식,강서구,126.8734197,37.55079046
버거100(BURGER100),서울특별시 강서구 화곡동 351-24 푸른풍경채 101호,"서울특별시 강서구 강서로17나길 50, 102동 1층 101호 (화곡동, 푸른풍경채)",경양식,강서구,126.8429738,37.53471855
금옥집 with 수보쌈,서울특별시 강서구 화곡동 357-31 1층 ,"서울특별시 강서구 월정로 134, 1층 (화곡동)",한식,강서구,126.8379411,37.5310165
달떡볶이 등촌점,서울특별시 강서구 등촌동 646-1 1층 ,"서울특별시 강서구 화곡로66길 192, 1층 (등촌동)",분식,강서구,126.863059,37.55384747
두드림치킨,서울특별시 강서구 마곡동 743-4 마곡엠밸리7단지 712동 102호,"서울특별시 강서구 마곡서로 133, 712동 1층 102호 (마곡동, 마곡엠밸리7단지)",통닭(치킨),강서구,126.8234575,37.56538821
남도술상 마곡점,서울특별시 강서구 마곡동 797-10 엠팰리체 ,"서울특별시 강서구 마곡동로4길 15, 엠팰리체 2층 206,207호 (마곡동)",한식,강서구,126.8352509,37.55983208
맘스터치 양천향교역점,서울특별시 강서구 마곡동 784-4 미르웰플러스오피스텔(지상 1층) 103~104호 ,"서울특별시 강서구 강서로 447, 미르웰플러스오피스텔 1층 103~104호 (마곡동)",경양식,강서구,126.8400466,37.56550539
362 키친,서울특별시 강서구 가양동 130-1 도우빌딩 ,"서울특별시 강서구 양천로 362, 도우빌딩 1층 (가양동)",한식,강서구,126.8424621,37.56753538
샤브쌀롱,서울특별시 강서구 마곡동 773-1 마곡역센트럴푸르지오시티 101호,"서울특별시 강서구 마곡중앙6로 10, 마곡역센트럴푸르지오시티 1층 101호 (마곡동)",한식,강서구,126.8281827,37.56040589
샐로브레,서울특별시 강서구 화곡동 976-1 1층 ,"서울특별시 강서구 까치산로 119, 1층 (화곡동)",경양식,강서구,126.8500152,37.54861082
맘스터치 마곡나루역점,서울특별시 강서구 마곡동 758 마곡시티오피스텔 108호,"서울특별시 강서구 마곡서로 170, 마곡시티오피스텔 1층 108호 (마곡동)",경양식,강서구,126.8256129,37.56929126
오남매푸드,서울특별시 강서구 등촌동 567-18 1층 ,"서울특별시 강서구 등촌로13길 16, 1층 (등촌동)",분식,강서구,126.862439,37.53565129
대한냉면&카츠,서울특별시 강서구 화곡동 1122-1 1층 101호,"서울특별시 강서구 까치산로 151, 1층 101호 (화곡동)",경양식,강서구,126.8520554,37.55099703
백소정,서울특별시 강서구 마곡동 799-11 파인스퀘어 1층 A동 212호,"서울특별시 강서구 마곡중앙4로 22, 파인스퀘어 A동 2층 212호 (마곡동)",일식,강서구,126.8292669,37.55827239
이나 닭강정 등촌점,서울특별시 강서구 등촌동 514-1 ,"서울특별시 강서구 등촌로39길 13, 1층 (등촌동)",한식,강서구,126.8615017,37.54551181
코끼리탭룸,서울특별시 강서구 마곡동 773-3 힐스테이트에코동익(지상 1층) 상가130호,"서울특별시 강서구 공항대로 195, 힐스테이트에코동익 1층 상가130호 (마곡동)",경양식,강서구,126.8291563,37.55987883
한우국밥집,서울특별시 강서구 공항동 55-36 104호,"서울특별시 강서구 송정로 38, 1층 104호 (공항동)",한식,강서구,126.8111348,37.55825281
주택,서울특별시 강서구 마곡동 760-2 마곡나루역캐슬파크 1층 118호,"서울특별시 강서구 마곡중앙로 161-1, 마곡나루역캐슬파크 1층 118호 (마곡동)",일식,강서구,126.8274683,37.56787939
푸라닭 가양점,서울특별시 강서구 가양동 1479-7 가양제일프라자 102호,"서울특별시 강서구 양천로57길 9-14, 가양제일프라자 1층 102호 (가양동)",호프/통닭,강서구,126.8513657,37.5638872
케이펍,서울특별시 강서구 마곡동 795-6 뉴골든타워 4층 403~404호,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 4층 403~404호 (마곡동)",경양식,강서구,126.8372922,37.56018443
(주)금고깃집 발산직영점,서울특별시 강서구 마곡동 795-2 마곡아이파크(지상 1층) 222호,"서울특별시 강서구 마곡중앙8로 90, 마곡아이파크 2층 222호 (마곡동)",한식,강서구,126.8375937,37.56057977
(주)금고깃집 발산직영점,"서울특별시 강서구 마곡동 795-2 마곡아이파크(지상 1~2층), 105~107,202~204호 ","서울특별시 강서구 마곡중앙8로 90, 마곡아이파크 1~2층 105~107,202~204호 (마곡동)",한식,강서구,126.8375937,37.56057977
오븐마루 치킨,서울특별시 강서구 화곡동 1062-20 (지상 1층) ,"서울특별시 강서구 화곡로27가길 1, 1층 (화곡동)",중국식,강서구,126.840655,37.54240752
우니크,서울특별시 강서구 마곡동 774-11 NY타워 11층 1101호,"서울특별시 강서구 마곡동로3길 6, NY타워 11층 1101호 (마곡동)",한식,강서구,126.8326403,37.56009375
디엠앤코리아,서울특별시 강서구 화곡동 1033-31 (지상 1층) ,"서울특별시 강서구 강서로35길 20, 1층 (화곡동)",경양식,강서구,126.8378368,37.54287857
7번가피자 화곡신월점,서울특별시 강서구 화곡동 899-27 GM Valley 101호,"서울특별시 강서구 곰달래로 116, 1층 101호 (화곡동, GM Valley)",경양식,강서구,126.8455712,37.53036756
곽선생왕만두,서울특별시 강서구 화곡동 373-12 1층 ,"서울특별시 강서구 가로공원로76길 56, 1층 (화곡동)",분식,강서구,126.83782,37.53452818
농가푸드옛날통닭,서울특별시 강서구 등촌동 506-13 ,"서울특별시 강서구 등촌로 231, 1층 (등촌동)",한식,강서구,126.8636983,37.55042695
토리아에즈,서울특별시 강서구 방화동 817 방화7단지동성아파트 상가동 113호,"서울특별시 강서구 금낭화로23길 8, 상가동 1층 113호 (방화동, 방화7단지동성아파트)",한식,강서구,126.8121821,37.57960294
언리밋테이블,서울특별시 강서구 마곡동 800-15 이너매스마곡Ⅱ 726호,"서울특별시 강서구 마곡중앙2로 35, 이너매스마곡Ⅱ 7층 726호 (마곡동)",한식,강서구,126.8307014,37.55793833
로켓참치,서울특별시 강서구 등촌동 701 미주진로아파트 3호,"서울특별시 강서구 공항대로 351-21, 지하1층 3호 (등촌동, 미주진로아파트)",한식,강서구,126.8470287,37.55983851
타코파파,서울특별시 강서구 화곡동 772-63 ,"서울특별시 강서구 등촌로13길 7, 1층 (화곡동)",일식,강서구,126.8629687,37.53548559
와밀,"서울특별시 강서구 마곡동 776 마곡파크뷰대방디엠시티오피스텔 1층 105,107,108,109호 ","서울특별시 강서구 마곡동로10길 23, 마곡파크뷰대방디엠시티오피스텔 1층 105,107,108,109호 (마곡동)",경양식,강서구,126.8393779,37.56871368
파스타입니다 마곡방화점,서울특별시 강서구 방화동 594-34 103호,"서울특별시 강서구 금낭화로 42, 1층 103호 (방화동)",경양식,강서구,126.8118309,37.56916347
던킨도너츠 화곡역점,서울특별시 강서구 화곡동 1075 화곡빌딩 1층 ,"서울특별시 강서구 화곡로 164, 화곡빌딩 1층 (화곡동)",경양식,강서구,126.8398913,37.54125085
원희.s 김밥&카페,서울특별시 강서구 마곡동 774-3 센테니아(지상 1층) 113호,"서울특별시 강서구 공항대로 219, 센테니아 1층 113호 (마곡동)",한식,강서구,126.831996,37.55962639
육부자,"서울특별시 강서구 마곡동 759-1 두산더랜드타워(지상 1층), 103~104호 A동 ","서울특별시 강서구 마곡서로 152, 두산더랜드타워 A동 1층 103~104호 (마곡동)",한식,강서구,126.8256373,37.56765791
헤븐,서울특별시 강서구 마곡동 791-9 파인스퀘어Ⅱ  지하1층 103호,"서울특별시 강서구 마곡중앙8로 85, 파인스퀘어Ⅱ 지하1층 103~104호 (마곡동)",한식,강서구,126.8369836,37.56112216
푸드블럭,서울특별시 강서구 화곡동 94-5 ,"서울특별시 강서구 화곡로 246, 102호 (화곡동)",경양식,강서구,126.8458511,37.54695679
전가향,"서울특별시 강서구 등촌동 639-11 홈플러스강서점앤본사사옥 4층 X6,YF호","서울특별시 강서구 화곡로 398, 홈플러스강서점앤본사사옥 4층 X6,YF호 (등촌동)",중국식,강서구,126.8550156,37.55840831
물고기 식당,서울특별시 강서구 등촌동 705-6 등촌주공아파트11단지 1101동 103호,"서울특별시 강서구 공항대로43길 39, 1101동 103호 (등촌동, 등촌주공아파트11단지)",한식,강서구,126.8491151,37.55915132
브루클린커피,서울특별시 강서구 내발산동 652 호용빌딩 ,"서울특별시 강서구 강서로52길 16, 호용빌딩 1층 (내발산동)",경양식,강서구,126.8389741,37.55771421
대청도 자연산 식당,서울특별시 강서구 마곡동 784-2 마곡경동미르웰 102동 107호,"서울특별시 강서구 강서로 455, 마곡경동미르웰 102동 1층 107호 (마곡동)",한식,강서구,126.840177846557,37.5663256610483
우리할매떡볶이 신방화역점,서울특별시 강서구 마곡동 739-4 마곡헤리움1차(지상1층) 118호,"서울특별시 강서구 마곡서1로 115-1, 마곡헤리움1차 1층 118호 (마곡동)",분식,강서구,126.8185666,37.56671272
아우라 라이브카페,"서울특별시 강서구 마곡동 760-1 힐스테이트에코마곡나루역라마다앙코르서울 A동 B109,110호 ","서울특별시 강서구 마곡중앙로 161-11, 힐스테이트에코마곡나루역라마다앙코르서울 A동 B109,110호 (마곡동)",라이브카페,강서구,126.8267334,37.56793543
푸드딜리버리 화곡점,서울특별시 강서구 화곡동 400-84 성심빌딩 ,"서울특별시 강서구 가로공원로 219, 성심빌딩 1층 우측호 (화곡동)",한식,강서구,126.8400982,37.5379141
비비큐 발산사거리점,서울특별시 강서구 마곡동 801-2 대방빌딩 1층 108~110호 ,"서울특별시 강서구 공항대로 248, 대방빌딩 1층 108~110호 (마곡동)",호프/통닭,강서구,126.8349183,37.55843198
키릴(Kyril),서울특별시 강서구 등촌동 643-71 아름드리 101호,"서울특별시 강서구 공항대로53길 23, 1층 101호 (등촌동, 아름드리)",기타,강서구,126.8599791,37.55457306
카페 조제,서울특별시 강서구 내발산동 754-2 하버드아카데미 1층 110호 ,"서울특별시 강서구 수명로 31, 하버드아카데미 1층 110호 (내발산동)",기타,강서구,126.8231301,37.5497792
갓갈비 가양점,서울특별시 강서구 가양동 184-7 1~2층 ,"서울특별시 강서구 양천로49길 15, 1~2층 (가양동)",기타,강서구,126.8406855,37.56940552
맛또아순대국,서울특별시 강서구 마곡동 796-3 마곡사이언스타워 (지상 2층) 211호,"서울특별시 강서구 마곡동로 62, 마곡사이언스타워 2층 211호 (마곡동)",일식,강서구,126.8339512,37.56054957
금빛고래,서울특별시 강서구 화곡동 340-6 1층 ,"서울특별시 강서구 강서로18길 30, 1층 (화곡동)",경양식,강서구,126.8473598,37.53394284
모여라 친구야,서울특별시 강서구 화곡동 1070-11 강서2차 크라운팰리스 1층 101동 102호,"서울특별시 강서구 화곡로 120, 강서2차 크라운팰리스 101동 1층 102호 (화곡동)",호프/통닭,강서구,126.8352965,37.53994333
육회바른연어 화곡메가박스점,서울특별시 강서구 화곡동 1073-10 메가박스 101호,"서울특별시 강서구 화곡로 142, 메가박스 1층 101호 (화곡동)",한식,강서구,126.8375687,37.54058795
강서아지트,서울특별시 강서구 등촌동 664-2 태현빌딩 ,"서울특별시 강서구 공항대로 337, 태현빌딩 지하 1층 7호 (등촌동)",분식,강서구,126.849674,37.56365477
논꽃김밥,서울특별시 강서구 마곡동 798-14 마곡 M시그니처 105호,"서울특별시 강서구 마곡중앙1로 20, 마곡 M시그니처 1층 105호 (마곡동)",분식,강서구,126.8247198,37.55853428
청춘꼬마김밥 마곡역점,서울특별시 강서구 마곡동 799-1 로뎀타워 1층 111호,"서울특별시 강서구 공항대로 186, 로뎀타워 1층 111호 (마곡동)",분식,강서구,126.828037,37.55910442
파더스 베이글 마곡점,서울특별시 강서구 마곡동 799-11 파인스퀘어 A동 118호,"서울특별시 강서구 마곡중앙4로 22, 파인스퀘어 A동 1층 118호 (마곡동)",기타,강서구,126.8292669,37.55827239
이가네 돈부속,서울특별시 강서구 화곡동 393-16 1층 ,"서울특별시 강서구 강서로18길 44, 1층 (화곡동)",한식,강서구,126.8481438,37.53422813
나룻목,서울특별시 강서구 마곡동 760 마곡나루역보타닉푸르지오시티 135호,"서울특별시 강서구 마곡중앙5로 6, 마곡나루역보타닉푸르지오시티 1층 135호 (마곡동)",한식,강서구,126.827002,37.56731824
도르리 칼국수,서울특별시 강서구 화곡동 370-39 태영빌딩 1층 ,"서울특별시 강서구 월정로30길 55, 태영빌딩 1층 5호 (화곡동)",한식,강서구,126.838987,37.53493338
서울꽃삼 발산본점,서울특별시 강서구 내발산동 652 호용빌딩 1층 ,"서울특별시 강서구 강서로52길 16, 호용빌딩 1층 (내발산동)",식육(숯불구이),강서구,126.8389741,37.55771421
월화식당 마곡점,"서울특별시 강서구 마곡동 794 문영비즈웍스 1층 109,110호 ","서울특별시 강서구 강서로 391, 문영비즈웍스 1층 109,110호 (마곡동)",한식,강서구,126.8384398,37.56054969
대한냉면,서울특별시 강서구 화곡동 1122-1,"서울특별시 강서구 까치산로 151, 1층 102(일부)호 (화곡동)",냉면집,강서구,126.8520554,37.55099703
푸에르코 마곡코엑스,서울특별시 강서구 마곡동 767,"서울특별시 강서구 마곡중앙로 143, 지하2층 204(일부), 205호 (마곡동)",한식,강서구,126.8336916,37.55854248
돈맛탱,서울특별시 강서구 마곡동 774-9 사이언스타 211호,"서울특별시 강서구 마곡중앙6로 42, 사이언스타 2층 211호 (마곡동)",한식,강서구,126.8320968,37.56012075
족발야시장&무청감자탕,"서울특별시 강서구 마곡동 797-1 퀸즈파크나인 1층 134,135호","서울특별시 강서구 공항대로 247, 퀸즈파크나인 1층 134,135호 (마곡동)",한식,강서구,126.8352229,37.5593027
마라Kim 마라탕전문점 방화점,서울특별시 강서구 방화동 571-49 1층 ,"서울특별시 강서구 양천로 85, 1층 (방화동)",중국식,강서구,126.813284,37.57364778
도시공간,서울특별시 강서구 화곡동 1024-10 1층 ,"서울특별시 강서구 강서로 207, 1층 (화곡동)",한식,강서구,126.8373904,37.54438375
포만돈가스,서울특별시 강서구 화곡동 341-60 1층 104호,"서울특별시 강서구 강서로12길 5-18, 1층 104호 (화곡동)",경양식,강서구,126.8472294,37.53223251
향리원 마라탕,서울특별시 강서구 내발산동 719-5 1층 13호의 1 ,"서울특별시 강서구 강서로 271, 1층 13호의 1호 (내발산동)",중국식,강서구,126.8359254,37.54995461
시장 국수집,서울특별시 강서구 화곡동 804-4 1층 ,"서울특별시 강서구 등촌로5길 26, 1층 (화곡동)",한식,강서구,126.8620875,37.53330003
모던한식당,서울특별시 강서구 화곡동 964-10 청담하우스 1층 101호,"서울특별시 강서구 까치산로18길 24, 1층 101호 (화곡동, 청담하우스)",한식,강서구,126.8501607,37.54694455
민스포(Min.s Pho),서울특별시 강서구 공항동 18-3 1층 ,"서울특별시 강서구 방화대로21길 81, 1층 (공항동)","외국음식전문점(인도,태국등)",강서구,126.8121493,37.56393761
순희네,서울특별시 강서구 마곡동 758-2 마곡일성트루엘플래닛 106호,"서울특별시 강서구 마곡중앙로 161-22, 마곡일성트루엘플래닛 1층 106호 (마곡동)",한식,강서구,126.8257841,37.56863014
해성사우나,서울특별시 강서구 방화동 569-12 해성빌딩 지하1층 ,"서울특별시 강서구 양천로 72, 해성빌딩  지하1층 (방화동)",분식,강서구,126.8118215,37.57319779
조니워커 마곡나루점,서울특별시 강서구 마곡동 760 마곡나루역보타닉푸르지오시티 214호,"서울특별시 강서구 마곡중앙5로 6, 마곡나루역보타닉푸르지오시티 2층 214호 (마곡동)",기타,강서구,126.827002,37.56731824
고기극찬 강서마곡점,서울특별시 강서구 마곡동 800-4 발산W타워 2층 218호,"서울특별시 강서구 공항대로 222, 발산W타워 2층 218호 (마곡동)",한식,강서구,126.8322014,37.55868586
생활맥주(화곡점),서울특별시 강서구 화곡동 360-9 1층 ,"서울특별시 강서구 월정로 142, 1층 (화곡동)",호프/통닭,강서구,126.8374847,37.53177253
중화루,서울특별시 강서구 방화동 575-10 1층 ,"서울특별시 강서구 양천로18길 18, 1층 (방화동)",중국식,강서구,126.8125527,37.57260532
설레이는.. 연이,서울특별시 강서구 화곡동 351-89 중앙하이츠아파트 ,"서울특별시 강서구 강서로17가길 46, 상가동 2층 205호 (화곡동, 중앙하이츠아파트)",한식,강서구,126.8436852,37.53571665
인쌩맥주(강서구청점),서울특별시 강서구 화곡동 1117 보성빌딩 1층 ,"서울특별시 강서구 화곡로58길 8, 보성빌딩 1층 (화곡동)",호프/통닭,강서구,126.8512186,37.55289718
한신우동 마곡점,서울특별시 강서구 마곡동 760-2 마곡나루역캐슬파크 129호,"서울특별시 강서구 마곡중앙로 161-1, 마곡나루역캐슬파크 1층 129호 (마곡동)",한식,강서구,126.8274683,37.56787939
너울,서울특별시 강서구 마곡동 795-2 마곡아이파크 127호,"서울특별시 강서구 마곡중앙8로 90, 마곡아이파크 1층 127호 (마곡동)",한식,강서구,126.8375937,37.56057977
서문,서울특별시 강서구 내발산동 717-24 2호,"서울특별시 강서구 강서로 263-24, 1층 2호 (내발산동)",일식,강서구,126.8348383,37.54947498
먼치오케이 샐러드 클럽 강서점,서울특별시 강서구 화곡동 1063-11 1층 ,"서울특별시 강서구 화곡로 181, 1층 (화곡동)",경양식,강서구,126.8414738,37.5422916
The Glass bar 더글라스바,서울특별시 강서구 마곡동 795-5 마곡사이언스파크뷰 303-1호,"서울특별시 강서구 마곡중앙6로 85, 마곡사이언스파크뷰 3층 303-1호 (마곡동)",경양식,강서구,126.8368772,37.56024731
마스터 키친,서울특별시 강서구 화곡동 1115-19 2층 ,"서울특별시 강서구 화곡로58길 29, 2층 (화곡동)",한식,강서구,126.8526007,37.55291034
우사기,서울특별시 강서구 화곡동 370-54 1층 ,"서울특별시 강서구 가로공원로76길 45, 1층 (화곡동)",한식,강서구,126.8378687,37.53507969
강서식당,서울특별시 강서구 내발산동 651-1 대성빌딩 1층 ,"서울특별시 강서구 강서로52길 50, 대성빌딩 1층 (내발산동)",한식,강서구,126.8408901,37.55748849
모로하비,서울특별시 강서구 화곡동 359-54 ,"서울특별시 강서구 가로공원로76길 100, 지하 1층 일부호 (화곡동)",경양식,강서구,126.8388238,37.5328133
무쇠김치찌게,서울특별시 강서구 마곡동 800-1 문영 퀸즈파크11차 102호,"서울특별시 강서구 공항대로 212, 문영 퀸즈파크11차 1층 102호 (마곡동)",한식,강서구,126.8310071,37.55881709
아기밥그릇엄마반찬,서울특별시 강서구 방화동 593-103 삼보빌딩 4층(일부) ,"서울특별시 강서구 금낭화로 54-3, 삼보빌딩 4층 일부호 (방화동)",한식,강서구,126.8119262,37.57037233
배달삼겹 소문난 삼겹 강서점,서울특별시 강서구 내발산동 718-19 제이에스아이디움 111호,"서울특별시 강서구 강서로 279-55, 111호 (내발산동, 제이에스아이디움)",분식,강서구,126.8353418,37.54955234
명문,서울특별시 강서구 공항동 301-62 (지상 1층) ,"서울특별시 강서구 남부순환로11가길 64, 1층 (공항동)",한식,강서구,126.813493,37.55644203
춘리마라탕(CHUN-LI) 등촌점,서울특별시 강서구 등촌동 648-11 한울에이치밸리움2차아파트 101호,"서울특별시 강서구 공항대로59가길 10, 101호 (등촌동, 한울에이치밸리움2차아파트)",중국식,강서구,126.8642864,37.55194881
큰집닭강정 발산점,서울특별시 강서구 내발산동 655-9 모텔리츠 ,"서울특별시 강서구 강서로 337, 모텔리츠 1층 5호 (내발산동)",한식,강서구,126.8370652,37.55590152
중경식객 마곡나루점,"서울특별시 강서구 마곡동 759 마곡센트럴타워Ⅱ 1층 101,102호","서울특별시 강서구 마곡서로 158, 마곡센트럴타워Ⅱ 1층 101,102호 (마곡동)",한식,강서구,126.8254303,37.56810673
굽네치킨 화곡2.8동점,서울특별시 강서구 화곡동 848-15 1층 ,"서울특별시 강서구 곰달래로 212, 1층 (화곡동)",호프/통닭,강서구,126.8565188,37.53136575
등촌장칼국수,서울특별시 강서구 등촌동 566-35 ,"서울특별시 강서구 등촌로13길 10, 1층 (등촌동)",한식,강서구,126.8628559,37.53568496
쉘브르,서울특별시 강서구 화곡동 359-54 지하1층 ,"서울특별시 강서구 가로공원로76길 100, 지하1층 (화곡동)",한식,강서구,126.8388238,37.5328133
착한파스타 가양역점,서울특별시 강서구 등촌동 63-12 어위쉬예다인 ,"서울특별시 강서구 양천로 452, 어위쉬예다인 1층 105일부호 (등촌동)",경양식,강서구,126.8509717,37.56277599
니코스하이볼,서울특별시 강서구 마곡동 776-2 마곡센트럴대방디엠시티오피스텔 ,"서울특별시 강서구 양천로 344, 마곡센트럴대방디엠시티오피스텔 1층 113호 (마곡동)",정종/대포집/소주방,강서구,126.8403638,37.56829204
마곡동한우소머리국밥,서울특별시 강서구 마곡동 799-11 파인스퀘어 ,"서울특별시 강서구 마곡중앙4로 22, 파인스퀘어 B동 1층 109호 (마곡동)",한식,강서구,126.8292669,37.55827239
주식회사 르봉봉,서울특별시 강서구 마곡동 772-5 리더스퀘어마곡 ,"서울특별시 강서구 마곡중앙6로 45, 리더스퀘어마곡 4층 401일부호 (마곡동)",출장조리,강서구,126.8324583,37.56060926
가양동 연탄집,서울특별시 강서구 가양동 1458-6 1층 ,"서울특별시 강서구 허준로 14, 1층 (가양동)",한식,강서구,126.8432701,37.57036458
깐부치킨 마곡역7번출구점,서울특별시 강서구 마곡동 798-6 류마타워Ⅱ 110호,"서울특별시 강서구 마곡중앙로 59-17, 류마타워Ⅱ 1층 110호 (마곡동)",호프/통닭,강서구,126.8247802,37.5589214
흑도니로 명동찌개마을 마곡점,서울특별시 강서구 마곡동 774-3 센테니아 1층 106호,"서울특별시 강서구 공항대로 219, 센테니아 1층 106호 (마곡동)",한식,강서구,126.831996,37.55962639
마곡광장,서울특별시 강서구 마곡동 798-14 마곡 M시그니처 1층 112호,"서울특별시 강서구 마곡중앙1로 20, 마곡 M시그니처 1층 112호 (마곡동)",한식,강서구,126.8247198,37.55853428
떠뽀끼 튀김 순대,서울특별시 강서구 등촌동 655-38 1층 ,"서울특별시 강서구 공항대로 425, 1층 (등촌동)",한식,강서구,126.8545297,37.55547003
김가네 가양역점,서울특별시 강서구 등촌동 73-1 금부빌딩 1층 ,"서울특별시 강서구 양천로 476, 금부빌딩 1층 (등촌동)",분식,강서구,126.8532673,37.56161089
카페분도(Cafe BoonDo),서울특별시 강서구 염창동 261 염창역한강투웨니퍼스트 101동 102호,"서울특별시 강서구 공항대로81길 36, 염창역한강투웨니퍼스트 101동 102호 (염창동)",기타,강서구,126.8767389,37.54888068
제주백씨,서울특별시 강서구 등촌동 689 NC 강서점 ,"서울특별시 강서구 강서로56길 17, NC 강서점 지하1층 (등촌동)",분식,강서구,126.8403499,37.55996286
지브이에프엔비 화곡지점,서울특별시 강서구 화곡동 838-16 지하1층 ,"서울특별시 강서구 등촌로5길 87, 지하1층 (화곡동)",한식,강서구,126.8586296,37.53260737
조개의 전설,서울특별시 강서구 마곡동 797-1 퀸즈파크나인 1층 106A~B호,"서울특별시 강서구 공항대로 247, 퀸즈파크나인 1층 106A~B호 (마곡동)",한식,강서구,126.8352229,37.5593027
한소쿰,서울특별시 강서구 마곡동 774-2 보타닉파크타워2 2층 212호 ,"서울특별시 강서구 공항대로 213, 보타닉파크타워2 2층 212호 (마곡동)",한식,강서구,126.8313867,37.55967836
까치산3번출구,서울특별시 강서구 화곡동 343-49 혜성오피아파트 ,"서울특별시 강서구 강서로 43-6, 1층 101호 (화곡동, 혜성오피아파트)",분식,강서구,126.8462654,37.53157528
용감한왕만두,서울특별시 강서구 마곡동 798-2 류마타워 1층 113호 ,"서울특별시 강서구 공항대로 164, 류마타워 1층 113호 (마곡동)",한식,강서구,126.8255245,37.55932424
황제마라탕 본점,서울특별시 강서구 마곡동 744 마곡 엠밸리 9단지,"서울특별시 강서구 공항대로 103, 판매시설4동 1층 105호 (마곡동, 마곡 엠밸리 9단지)",분식,강서구,126.81920602303,37.5622669688172
라이반점,서울특별시 강서구 가양동 1498 강서한강자이타워 A동 107-1호,"서울특별시 강서구 양천로 401, 강서한강자이타워 A동 1층 107-1호 (가양동)",중국식,강서구,126.8479985,37.56555017
전설의왕만두 양천향교역점,서울특별시 강서구 마곡동 776-4 엠코지니어스타 ,"서울특별시 강서구 강서로 471, 엠코지니어스타 B동 1층 113호 (마곡동)",한식,강서구,126.8405816,37.56743273
요거트월드 마곡점,서울특별시 강서구 마곡동 800-1 문영 퀸즈파크11차 233호,"서울특별시 강서구 공항대로 212, 문영 퀸즈파크11차 2층 233호 (마곡동)",기타,강서구,126.8310071,37.55881709
우리아이첫반찬,서울특별시 강서구 방화동 552-13 3층 ,"서울특별시 강서구 양천로14길 66, 3층 (방화동)",기타,강서구,126.8091519,37.57032707
피제이피자 강서점,서울특별시 강서구 내발산동 670-11 1층 ,"서울특별시 강서구 우장산로2길 7, 1층 (내발산동)",기타,강서구,126.8378203,37.55432437
진사댁 명태덕장,서울특별시 강서구 화곡동 403-1 1층 101~103호 ,"서울특별시 강서구 강서로 150, 1층 101~103호 (화곡동)",한식,강서구,126.8417697,37.54035406
나로도수산,서울특별시 강서구 외발산동 424 수협공판장 1층 ,"서울특별시 강서구 발산로 24, 수협공판장 1층 (외발산동)",일식,강서구,126.8187558,37.55289255
빽보이피자 까치산역점,서울특별시 강서구 화곡동 340-50 1층 ,"서울특별시 강서구 강서로 60-1, 1층 (화곡동)",경양식,강서구,126.8461846,37.53314038
일품양평해장국 까치산역점,서울특별시 강서구 화곡동 340-50 1층 ,"서울특별시 강서구 강서로 60-1, 1층 (화곡동)",한식,강서구,126.8461846,37.53314038
롤링파스타 화곡역점,서울특별시 강서구 화곡동 1075-1 2층 ,"서울특별시 강서구 화곡로 166, 2층 (화곡동)",경양식,강서구,126.8400782,37.54130825
프랭크버거 화곡본동시장점,서울특별시 강서구 화곡동 98-62 1층 ,"서울특별시 강서구 까치산로 36, 1층 (화곡동)",경양식,강서구,126.844315,37.54270106
스시모리,서울특별시 강서구 마곡동 798-8 엠비즈타워 1층 105호,"서울특별시 강서구 마곡중앙로 59-11, 엠비즈타워 1층 105호 (마곡동)",일식,강서구,126.8252842,37.55886961
란김밥,서울특별시 강서구 마곡동 744 마곡 엠밸리 9단지 판매시설2동 107호,"서울특별시 강서구 공항대로 103, 판매시설2동 1층 107호 (마곡동, 마곡 엠밸리 9단지)",분식,강서구,126.81920602303,37.5622669688172
신머이쌀국수,서울특별시 강서구 화곡동 342-78 1층 101호,"서울특별시 강서구 강서로12길 8-11, 1층 101호 (화곡동)",일식,강서구,126.8478891,37.53110838
