사업장명,지번주소,도로명주소,업태구분명,구,경도,위도
이사벨,서울특별시 강남구 신사동 586-9번지 ,서울특별시 강남구 도산대로27길 18 (신사동),경양식,강남구,127.0275859,37.52097256
땀땀,서울특별시 강남구 역삼동 817-31 ,"서울특별시 강남구 강남대로98길 12-5, 지하1층,지상1~2층 (역삼동)",한식,강남구,127.0279806,37.50040215
빅토리아,서울특별시 강남구 역삼동 705-1번지 빅토리아빌딩 지하1층 2호 ,"서울특별시 강남구 테헤란로 327 (역삼동,빅토리아빌딩 지하1층 2호)",경양식,강남구,127.0470625,37.50458025
(주)명성이 자자한 국시집,서울특별시 강남구 도곡동 467-19번지 현대비젼21   206호 ,"서울특별시 강남구 언주로30길 10 (도곡동,현대비젼21   206호)",중국식,강남구,127.0513253,37.48736205
의정부부대찌개,서울특별시 강남구 대치동 955-6번지 지상1층 ,"서울특별시 강남구 역삼로83길 24 (대치동,지상1층)",한식,강남구,127.0594125,37.50510303
고고니 본점,서울특별시 강남구 수서동 725-1 목화오피스텔102 ,"서울특별시 강남구 광평로56길 8-9 (수서동,목화오피스텔102)",한식,강남구,127.1034363,37.486975
키친맘,서울특별시 강남구 청담동 31-16번지 1층 ,"서울특별시 강남구 학동로77길 18 (청담동,1층)",분식,강남구,127.0489055,37.51986065
로즈(ROSE),서울특별시 강남구 청담동 84-1 ,"서울특별시 강남구 선릉로 840, 지하1층 (청담동)",경양식,강남구,127.0406645,37.52681158
장독대 김치찌개 선릉점,서울특별시 강남구 대치동 897-28번지 ,"서울특별시 강남구 테헤란로64길 24, 1층 (대치동, 유경빌딩)",한식,강남구,127.0514591,37.50331979
밀라노푸드,서울특별시 강남구 논현동 140-13 ,"서울특별시 강남구 강남대로126길 23, 1층 (논현동)",한식,강남구,127.0243168,37.50981998
콩스커피,서울특별시 강남구 역삼동 655-26번지 1층일부 ,"서울특별시 강남구 봉은사로38길 12, 1층 (역삼동)",까페,강남구,127.0375521,37.50741381
카페 멜로우,서울특별시 강남구 신사동 549번지 ,"서울특별시 강남구 압구정로 132, 1층 102호 (신사동, 용진빌딩)",까페,강남구,127.0232381,37.52423291
대동집 서울논현점,서울특별시 강남구 논현동 163-2 1층 ,"서울특별시 강남구 강남대로124길 12, 1층 (논현동)",분식,강남구,127.0236233,37.50885383
(주)포브라더스,서울특별시 강남구 도곡동 423-5번지 ,"서울특별시 강남구 논현로28길 40, 지상1층 (도곡동)",한식,강남구,127.0452816,37.48402902
소보루 치킨,서울특별시 강남구 개포동 12번지 대치1단지상가 104호,"서울특별시 강남구 개포로109길 9, 104호 (개포동, 대치1단지상가)",통닭(치킨),강남구,127.0752154,37.49418481
낭만오빠,서울특별시 강남구 도곡동 411-4 지상1층 ,"서울특별시 강남구 논현로38길 9 (도곡동,지상1층)",일식,강남구,127.0424784,37.48537428
중화요리연경,서울특별시 강남구 청담동 80-16번지 ,서울특별시 강남구 압구정로 438 (청담동),중국식,강남구,127.0448424,37.52645008
(유)아웃백스테이크하우스코리아 코엑스스타필드점,서울특별시 강남구 삼성동 159 코엑스 ,"서울특별시 강남구 영동대로 513, 코엑스몰 지하1층 H123호 (삼성동)",경양식,강남구,127.0588193,37.51252115
신동궁감자탕뼈숯불구이,서울특별시 강남구 대치동 890-44 1층 ,"서울특별시 강남구 선릉로86길 39 (대치동,1층)",한식,강남구,127.0528861,37.50410116
한방삼계탕,서울특별시 강남구 역삼동 831-18번지 지상1층 ,"서울특별시 강남구 강남대로 342 (역삼동,지상1층)",한식,강남구,127.0301907,37.49367883
청춘 해장국,서울특별시 강남구 역삼동 724-45번지 지상2층 202호,"서울특별시 강남구 언주로79길 14, 지상2층 202호 (역삼동)",까페,강남구,127.0428779,37.49934732
아랑졸,서울특별시 강남구 역삼동 700-30 지상2층 202호,"서울특별시 강남구 언주로98길 22, 지상2층 202호 (역삼동)",경양식,강남구,127.0436299,37.50476247
미켈러바코리아,서울특별시 강남구 신사동 544-22 ,"서울특별시 강남구 도산대로17길 33, 지상1층 (신사동)",경양식,강남구,127.0239444,37.52083643
봉브라더스,서울특별시 강남구 논현동 181-12번지 지상2층 ,"서울특별시 강남구 강남대로118길 39, 지상2층 (논현동)",기타,강남구,127.0262621,37.50734962
리오(Rio),서울특별시 강남구 신사동 647-13번지 ,"서울특별시 강남구 도산대로49길 35, 3층 (신사동)",기타,강남구,127.0369473,37.52518418
토모,서울특별시 강남구 청담동 134-20번지 ,"서울특별시 강남구 학동로101길 26, 지하1층 57호 (청담동, 삼익상가)",기타,강남구,127.0577359,37.52230501
빽다방 선릉역 1호점,서울특별시 강남구 역삼동 705 ,"서울특별시 강남구 테헤란로51길 10, 1층 102호 (역삼동)",기타,강남구,127.0469872,37.50476159
요리명가,서울특별시 강남구 삼성동 144-25번지 . 26 ,"서울특별시 강남구 테헤란로 443 (삼성동,. 26)",한식,강남구,127.0555546,37.50703844
(주)드마리스대치점,서울특별시 강남구 대치동 514-3번지 학여울역 지하1층 ,"서울특별시 강남구 남부순환로 지하 3104, 지하1층 (대치동, 학여울역)",뷔페식,강남구,127.0718401,37.49673373
삼성동 밀밭,서울특별시 강남구 삼성동 117-2 지상1층 ,"서울특별시 강남구 봉은사로78길 6 (삼성동,지상1층)",분식,강남구,127.0526042,37.51230593
맥주여행,서울특별시 강남구 역삼동 705-15 ,"서울특별시 강남구 선릉로93길 9, 지상2층 (역삼동)",분식,강남구,127.0476497,37.50521453
글라스커피,서울특별시 강남구 대치동 946-1번지 ,서울특별시 강남구 테헤란로 534 (대치동),경양식,강남구,127.0623917,37.50825029
크리스탈스카이라운지,서울특별시 강남구 역삼동 825번지 미진프라자21층 ,"서울특별시 강남구 강남대로 390 (역삼동,미진프라자21층)",경양식,강남구,127.028637,37.49784648
커피 더주다,서울특별시 강남구 개포동 1213-4 ,"서울특별시 강남구 개포로30길 13, 지상1층 (개포동)",패스트푸드,강남구,127.0502997,37.47830962
일치엘로,서울특별시 강남구 역삼동 735-32번지 쓰리엠타워 지상2층 ,"서울특별시 강남구 테헤란로20길 10 (역삼동,쓰리엠타워 지상2층)",경양식,강남구,127.0341476,37.49908548
오스카,서울특별시 강남구 삼성동 148-13 ,"서울특별시 강남구 삼성로104길 21, 지상2층 (삼성동)",경양식,강남구,127.0564205,37.5112863
불티나 식당,서울특별시 강남구 수서동 746번지 가치상가 지하1층 16호,"서울특별시 강남구 광평로19길 10, 지하1층 16호 (수서동, 까치상가)",한식,강남구,127.0876184,37.48473408
정갈한상,서울특별시 강남구 역삼동 637-17 ,"서울특별시 강남구 테헤란로13길 22, 지상1층 (역삼동)",한식,강남구,127.0321853,37.50108381
신전떡볶이 강남논현점,서울특별시 강남구 논현동 123-1 ,"서울특별시 강남구 학동로6길 3, 1층 (논현동)",기타,강남구,127.0237431,37.51143698
불독,서울특별시 강남구 청담동 100-17 지하1층 ,"서울특별시 강남구 압구정로 445, 지하1층 (청담동)",경양식,강남구,127.0461087,37.52655009
4.2캐쥬얼다이닝,서울특별시 강남구 개포동 1236-20 지상1층 ,"서울특별시 강남구 논현로20길 4-11, 지상1층 (개포동)",경양식,강남구,127.0455966,37.47748781
카페김밥천국,서울특별시 강남구 역삼동 821-1번지 ,"서울특별시 강남구 테헤란로 101, 지하1층 (역삼동)",분식,강남구,127.0280559,37.49861253
에이블(ABLE),서울특별시 강남구 신사동 547-6번지 지상2층 ,"서울특별시 강남구 압구정로14길 12, 지상2층 (신사동)",패스트푸드,강남구,127.022992,37.52351271
할머니포장마차,서울특별시 강남구 청담동 40-31번지 지하1층 ,"서울특별시 강남구 선릉로132길 3-3 (청담동,지하1층)",분식,강남구,127.0413038,37.51823827
노들강,서울특별시 강남구 논현동 184-18 ,서울특별시 강남구 강남대로114길 21 (논현동),한식,강남구,127.0259824,37.50624034
니뽕내뽕(코엑스점),서울특별시 강남구 삼성동 159번지 ,"서울특별시 강남구 영동대로 513, 컨벤션센타동 지하1층 H117호 (삼성동, 코엑스몰)",중국식,강남구,127.0588193,37.51252115
케르반레스토랑 코엑스점,서울특별시 강남구 삼성동 159-0번지 기존컨벤션센터 지하1층 H105호,"서울특별시 강남구 영동대로 513, 지하1층 H105호 (삼성동, 기존컨벤션센터)",경양식,강남구,127.0588193,37.51252115
어머니집,서울특별시 강남구 도곡동 902-4 지상1층 ,"서울특별시 강남구 남부순환로365길 17 (도곡동,지상1층)",한식,강남구,127.0390386,37.48668213
올바원더블린,서울특별시 강남구 역삼동 814-5번지 C동3층 ,"서울특별시 강남구 강남대로 442 (역삼동,C동3층)",경양식,강남구,127.0262198,37.50206255
?스커피(perks),서울특별시 강남구 삼성동 144-14 지상1층 ,"서울특별시 강남구 삼성로 517, 지상1층 108-1호 (삼성동, 채널리저브)",까페,강남구,127.0553956,37.50801396
면채반 삼성점,서울특별시 강남구 대치동 948번지 ,"서울특별시 강남구 영동대로 417, 지하1층 11-2호 (대치동, 오토웨이타워)",한식,강남구,127.0637172,37.50619048
브릭오븐(주),서울특별시 강남구 역삼동 617-4번지 2층 ,"서울특별시 강남구 강남대로102길 31, 2층 (역삼동)",경양식,강남구,127.027736,37.50310133
유다까푸드카페,서울특별시 강남구 대치동 316-0번지 은마상가 A브럭 지하 39호,"서울특별시 강남구 삼성로 212, 지1층 39호 (대치동, 은마상가 A브럭 지하)",일식,강남구,127.0653271,37.49741797
청라,서울특별시 강남구 청담동 42-0 삼성청담아파트 상가동 2층 ,"서울특별시 강남구 학동로 405, 2층 (청담동, 삼성청담아파트 상가동)",일식,강남구,127.0427536,37.51791535
카페 루카,서울특별시 강남구 논현동 272-7번지 101호,"서울특별시 강남구 봉은사로43길 28, 101호 (논현동)",까페,강남구,127.0394566,37.5111021
칠백식당,서울특별시 강남구 삼성동 38-18번지 A동 1층 101호,"서울특별시 강남구 봉은사로63길 7, A동 1층 101호 (삼성동)",한식,강남구,127.0469808,37.5118457
모미모미(MOMIMOMI),서울특별시 강남구 역삼동 832-2번지 ,"서울특별시 강남구 강남대로 330, 지하1층 2호 (역삼동, 우덕빌딩 UNIT)",일식,강남구,127.0306593,37.49269141
존화이트까페,서울특별시 강남구 삼성동 147-17번지 ,"서울특별시 강남구 봉은사로86길 6, 지하1층 B102호 (삼성동)",기타,강남구,127.0562186,37.51282213
스파게티스토리,서울특별시 강남구 대치동 920-22 지상1층 ,"서울특별시 강남구 역삼로64길 26 (대치동,지상1층)",분식,강남구,127.0533136,37.49944825
놀부보쌈과 부대찌게 삼성1호,서울특별시 강남구 대치동 947-1 ,서울특별시 강남구 영동대로85길 7 (대치동),한식,강남구,127.0630997,37.50715638
가나홀하우스,서울특별시 강남구 일원동 734-0번지 ,서울특별시 강남구 광평로10길 15 (일원동),분식,강남구,127.0821322,37.48202444
아웃도어 나무 신사점,서울특별시 강남구 신사동 525-26번지 썬더빌딩 지상1층 ,"서울특별시 강남구 압구정로4길 13-19, 지상1층 (신사동)",경양식,강남구,127.0215637,37.52255486
다모아한식뷔페,서울특별시 강남구 대치동 943-24번지 신안메트로칸 지하1층 비105호,"서울특별시 강남구 테헤란로88길 10, 지하1층 비105호 (대치동, 신안메트로칸 )",한식,강남구,127.0594368,37.50688369
강남불백,서울특별시 강남구 역삼동 827-23번지 ,서울특별시 강남구 강남대로78길 27 (역삼동),한식,강남구,127.0314459,37.49550056
챕터원(Chapter1),서울특별시 강남구 신사동 525-19,서울특별시 강남구 논현로175길 101 (신사동),경양식,강남구,127.0211722,37.52268552
칠성,서울특별시 강남구 역삼동 725-56번지 ,"서울특별시 강남구 테헤란로30길 42, 지하1층 (역삼동)",일식,강남구,127.0400715,37.4985037
메종드아나하역삼,서울특별시 강남구 역삼동 675-3 ,"서울특별시 강남구 언주로 517, 지하1층 (역삼동)",한식,강남구,127.0412632,37.50464733
서울하노이,서울특별시 강남구 역삼동 699-9 ,"서울특별시 강남구 언주로98길 13, 지상1층 (역삼동)",한식,강남구,127.0429427,37.50507683
마라공방 대치점,서울특별시 강남구 대치동 922-22 ,"서울특별시 강남구 선릉로64길 7, 지상1층 102호 (대치동)",한식,강남구,127.0528924,37.49797449
양(YANG),서울특별시 강남구 청담동 2-6 지하1층 ,"서울특별시 강남구 도산대로 410, 지하1층 (청담동)",일식,강남구,127.0405016,37.52287801
파스타앤도우,서울특별시 강남구 대치동 932-43번지 운지빌딩 ,"서울특별시 강남구 삼성로 313, 운지빌딩 1층 (대치동)",경양식,강남구,127.0600672,37.4998267
아리산,서울특별시 강남구 역삼동 774-46 지상1층 ,"서울특별시 강남구 언주로71길 11 (역삼동,지상1층)",중국식,강남구,127.044066,37.49722174
깐부치킨,"서울특별시 강남구 수서동 714-3번지 지상1층101,102호 ","서울특별시 강남구 밤고개로1길 30 (수서동,지상1층101,102호)",통닭(치킨),강남구,127.1031922,37.48866229
본가 신의주 찹쌀순대,서울특별시 강남구 삼성동 107-4번지 지상1층 ,"서울특별시 강남구 영동대로112길 6 (삼성동,지상1층)",한식,강남구,127.0607044,37.51487299
네모오징어 역삼2호점,서울특별시 강남구 역삼동 641-0번지 지상1층 ,"서울특별시 강남구 테헤란로25길 40 (역삼동,지상1층)",한식,강남구,127.0350298,37.50314256
고반식당 선릉점,서울특별시 강남구 대치동 899-4번지 ,서울특별시 강남구 역삼로63길 21 (대치동),일식,강남구,127.051857,37.50254688
라운지세븐,서울특별시 강남구 도곡동 552-0번지 지하1층 ,"서울특별시 강남구 도곡로 138 (도곡동,지하1층)",경양식,강남구,127.0353299,37.49043926
삼성웰스토리(주) 강남세브란스장례,서울특별시 강남구 도곡동 146-92 영동세브란스병원 병원동 지상1층 ,"서울특별시 강남구 언주로 211 (도곡동,영동세브란스병원 병원동 지상1층)",한식,강남구,127.0465275,37.49254977
마론(marron),서울특별시 강남구 청담동 36-4번지 ,"서울특별시 강남구 학동로63길 11, 1층 102호 (청담동)",기타,강남구,127.0447797,37.51874816
해머스미스커피 뱅뱅사거리점,서울특별시 강남구 역삼동 837-8 ,"서울특별시 강남구 도곡로1길 7, 1층 (역삼동)",경양식,강남구,127.0322958,37.490455
소야지,서울특별시 강남구 자곡동 662번지 ,"서울특별시 강남구 자곡로 204-5, 1층 105,110호 (자곡동)",기타,강남구,127.105402,37.47427861
생활맥주 압구정로데오점,서울특별시 강남구 신사동 661-10번지 ,"서울특별시 강남구 압구정로50길 5-12, 1층 102호 (신사동)",기타,강남구,127.0393124,37.52758499
그곳에가면,서울특별시 강남구 개포동 158-3 ,서울특별시 강남구 선릉로6길 10 (개포동),일식,강남구,127.06183,37.48266967
돈까스데이,서울특별시 강남구 역삼동 681-39번지 소망빌라 ,"서울특별시 강남구 선릉로107길 26, 지상1층 102호 (역삼동, 소망빌라)",통닭(치킨),강남구,127.0419356,37.50895781
쉐이드트리,서울특별시 강남구 역삼동 653-4번지 2층 ,"서울특별시 강남구 언주로 563 (역삼동,2층)",경양식,강남구,127.0382431,37.50788042
주브라운,서울특별시 강남구 삼성동 159-0번지 기존컨벤션센터 지상1층 B003호,"서울특별시 강남구 영동대로 513, 지상1층 B003호 (삼성동, 기존컨벤션센터)",까페,강남구,127.0588193,37.51252115
한솥은마점,서울특별시 강남구 대치동 989-2번지 ,서울특별시 강남구 도곡로 510 (대치동),한식,강남구,127.0619544,37.49891226
누락된업소,서울특별시 강남구 논현동 133-16번지 ,"서울특별시 강남구 학동로20길 27, 지상1층 (논현동)",분식,강남구,127.0283328,37.5114054
돈꼬레,서울특별시 강남구 삼성동 155-12번지 ,서울특별시 강남구 삼성로96길 13 (삼성동),경양식,강남구,127.0569321,37.50900405
이백집,서울특별시 강남구 일원동 682-0 ,서울특별시 강남구 일원로5길 6 (일원동),경양식,강남구,127.0815161,37.49064559
배꼽집,서울특별시 강남구 논현동 140-3 지하1층 ,"서울특별시 강남구 강남대로128길 22, 지하1층 (논현동)",한식,강남구,127.0241177,37.51008344
소울담은 퓨전요리,서울특별시 강남구 삼성동 166-8번지 2층 202호,"서울특별시 강남구 영동대로96길 37, 2층 202호 (삼성동)",한식,강남구,127.0655404,37.51169475
수작,서울특별시 강남구 신사동 664-16번지 지상2층 ,"서울특별시 강남구 압구정로54길 25 (신사동,지상2층)",경양식,강남구,127.0393396,37.5262445
양산도대치점,서울특별시 강남구 대치동 891-51 지상1층 ,"서울특별시 강남구 삼성로85길 34, 지상1층 (대치동)",한식,강남구,127.0544925,37.50466718
제이돈까스,서울특별시 강남구 역삼동 675-0번지 썬힐빌딩지상2층 ,"서울특별시 강남구 언주로97길 7 (역삼동,썬힐빌딩지상2층)",경양식,강남구,127.0407294,37.50528447
준(JUN),서울특별시 강남구 삼성동 152-64 지하1층 ,"서울특별시 강남구 삼성로104길 14 (삼성동,지하1층)",경양식,강남구,127.0559073,37.51090724
서울만남의광장 휴게소 돈까스잔치,서울특별시 서초구 원지동 10-16 서울만남의광장휴게소,"서울특별시 서초구 양재대로12길 73-71, 1층 (원지동, 서울만남의광장휴게소)",분식,서초구,127.0421684,37.46008413
브라운 돈까스,서울특별시 강남구 삼성동 8-2번지 ,"서울특별시 강남구 선릉로 660, 103호 (삼성동)",경양식,강남구,127.0423673,37.51555554
카파쓰호텔,서울특별시 강남구 역삼동 719-20번지 ,"서울특별시 강남구 언주로89길 21, 지하1층 (역삼동)",경양식,강남구,127.041124,37.50154048
육일점,서울특별시 강남구 신사동 663-9 지상2층,"서울특별시 강남구 언주로172길 56 (신사동,지상2층)",경양식,강남구,127.0383006,37.52679162
보니엠,서울특별시 강남구 도곡동 416-11번지 ,서울특별시 강남구 논현로36길 21 (도곡동),경양식,강남구,127.0435889,37.48511984
오므토토마토,서울특별시 강남구 삼성동 159-9번지 T4 ,서울 강남구 영동대로 511,경양식,강남구,127.0602761,37.51046473
소노야,서울특별시 강남구 삼성동 159-0번지 코엑스몰 L106호,"서울특별시 강남구 영동대로 513, L106호 (삼성동, 코엑스몰)",분식,강남구,127.0588193,37.51252115
빌리지,서울특별시 강남구 논현동 65-3번지 ,서울특별시 강남구 논현로150길 18 (논현동),경양식,강남구,127.0300352,37.51927915
보전식당,서울특별시 강남구 논현동 70-13번지 ,서울특별시 강남구 언주로 725 (논현동),한식,강남구,127.0344263,37.51930572
박신희하우스,서울특별시 강남구 역삼동 647-12번지 ,서울특별시 강남구 테헤란로19길 7 (역삼동),경양식,강남구,127.0334307,37.50053852
불닭발동대문엽기떡볶이 개포동역점,서울특별시 강남구 개포동 186-14번지 지상1층 3호,"서울특별시 강남구 개포로 506, 지상1층 3호 (개포동)",분식,강남구,127.0675208,37.48913647
신미식당,서울특별시 강남구 신사동 615-0 ,서울특별시 강남구 압구정로 214 (신사동),한식,강남구,127.0307696,37.52795304
참치공방,서울특별시 강남구 역삼동 831-27번지 ,"서울특별시 강남구 강남대로78길 18, 2층 (역삼동)",경양식,강남구,127.0308925,37.49502276
한남동 그집 선릉역점,서울특별시 강남구 대치동 890-16번지 ,"서울특별시 강남구 테헤란로 420, 지하2층 (대치동)",경양식,강남구,127.0525343,37.50516103
청양칼국수,서울특별시 강남구 논현동 64-22 지상1층 ,"서울특별시 강남구 언주로147길 28 (논현동,지상1층)",한식,강남구,127.0319431,37.51953502
화화,서울특별시 강남구 역삼동 659-6번지 ,"서울특별시 강남구 논현로 550, 1층 (역삼동)",일식,강남구,127.0352101,37.50524968
피자알볼로 대치직영점,서울특별시 강남구 대치동 961번지 창진빌딩 ,"서울특별시 강남구 삼성로 352, 창진빌딩 지상1층 105호 (대치동)",패스트푸드,강남구,127.0591098,37.50302331
흥청망청,서울특별시 강남구 역삼동 699-20 지상1층 ,"서울특별시 강남구 언주로98길 19 (역삼동,지상1층)",한식,강남구,127.0434636,37.50498185
전주맛자랑,서울특별시 강남구 신사동 559-16번지 ,서울특별시 강남구 논현로151길 26 (신사동),한식,강남구,127.0260854,37.51995394
장군 주먹고기,서울특별시 강남구 개포동 186-9 ,"서울특별시 강남구 개포로82길 9-15, 지상2층 (개포동)",분식,강남구,127.0682415,37.48899883
윈저,서울특별시 강남구 역삼동 682-20번지 1층(2000.7.4.6층이전) ,"서울특별시 강남구 선릉로 577 (역삼동,1층(2000.7.4.6층이전))",경양식,강남구,127.043508,37.50990113
탄,서울특별시 강남구 역삼동 700-29번지 지하1층 ,"서울특별시 강남구 언주로98길 20 (역삼동,지하1층)",한식,강남구,127.0434316,37.50479877
한방정통삼계탕,서울특별시 강남구 대치동 896-28번지 ,서울특별시 강남구 테헤란로68길 25 (대치동),한식,강남구,127.0528473,37.50366282
파이하우스,서울특별시 강남구 대치동 935-28 석수빌딩 지상1층 101호,"서울특별시 강남구 선릉로62길 29, 지상1층 101호 (대치동, 석수빌딩)",까페,강남구,127.0549359,37.4979286
"강남감자탕,해장국",서울특별시 강남구 개포동 1218-20 두로빌딩 ,"서울특별시 강남구 개포로22길 27, 두로빌딩 지상1층 (개포동)",한식,강남구,127.0489935,37.47734168
해화옥 신논현직영점,서울특별시 강남구 논현동 165-11 1층 ,"서울특별시 강남구 봉은사로1길 29, 1층 (논현동)",한식,강남구,127.0242348,37.50662095
이자카야나무(논현점),서울특별시 강남구 논현동 167-1번지 ,"서울특별시 강남구 봉은사로1길 40, 지하1.지상1~3층 (논현동)",한식,강남구,127.0241779,37.50736649
꼴깍,서울특별시 강남구 신사동 561-9 ,서울특별시 강남구 도산대로17길 8 (신사동),한식,강남구,127.0250237,37.5192993
주식회사,서울특별시 강남구 역삼동 604-5 지하1층 ,"서울특별시 강남구 논현로105길 46 (역삼동,지하1층)",경양식,강남구,127.030512,37.50554621
내수족발보쌈집,서울특별시 강남구 논현동 113-26번지 지상1층 ,"서울특별시 강남구 언주로134길 33, 지상1층 (논현동)",한식,강남구,127.038243,37.51720667
다부회집,서울특별시 강남구 역삼동 705-16번지 ,서울특별시 강남구 선릉로93길 7 (역삼동),일식,강남구,127.047833,37.50527264
쭈꾸미도사 압구정로데오점,서울특별시 강남구 신사동 657-21 ,"서울특별시 강남구 도산대로51길 41, 지하1층 (신사동)",기타,강남구,127.0381003,37.52595449
파리크라상 키친 삼성역점,서울특별시 강남구 대치동 945-5 ,"서울특별시 강남구 테헤란로 528, 1층 101호 (대치동)",경양식,강남구,127.0619115,37.5081325
(주)쿠시마사,서울특별시 강남구 논현동 61-13번지 지상1층 ,"서울특별시 강남구 논현로150길 35, 지상1층 (논현동)",일식,강남구,127.0313349,37.519974
카페 하파라이,서울특별시 강남구 대치동 906-16번지 신호빌딩 1층 2호,"서울특별시 강남구 선릉로76길 40, 1층 2호 (대치동, 신호빌딩)",까페,강남구,127.0537653,37.50215115
흑도야지,서울특별시 강남구 삼성동 160-18 ,서울특별시 강남구 봉은사로 610 (삼성동),한식,강남구,127.0616547,37.51407743
태양1호점,서울특별시 강남구 역삼동 748-29번지 ,서울특별시 강남구 역삼로19길 5 (역삼동),중국식,강남구,127.0367488,37.49561644
삼미집,서울특별시 강남구 청담동 126-3번지 1층 ,"서울특별시 강남구 도산대로89길 24 (청담동,1층)",일식,강남구,127.0514438,37.52598077
평가옥,서울특별시 강남구 삼성동 143-1번지 ,"서울특별시 강남구 삼성로95길 37, 지상3층 (삼성동)",분식,강남구,127.0528282,37.50702474
엘빈,서울특별시 강남구 역삼동 736-40 1층,"서울특별시 강남구 테헤란로22길 9 (역삼동,1층)",분식,강남구,127.0352443,37.49934886
루엔 쿡,서울특별시 강남구 도곡동 955-10 ,"서울특별시 강남구 남부순환로359길 17, 지상1층 (도곡동)",한식,강남구,127.0362169,37.4860235
구르메,서울특별시 강남구 신사동 510번지 ,"서울특별시 강남구 도산대로1길 24, 지상1층 101호 (신사동)",일식,강남구,127.0199706,37.51831268
디오니소스,서울특별시 강남구 대치동 934-18번지 ,서울특별시 강남구 삼성로61길 48 (대치동),경양식,강남구,127.0565645,37.49852224
뀌쏭82,서울특별시 강남구 도곡동 453-16번지 아성빌딩 지상1층 ,"서울특별시 강남구 양재천로 167, 지상1층 102호 (도곡동, 아성빌딩 )",경양식,강남구,127.0447595,37.48169466
온더보더 코엑스 도심공항점,서울특별시 강남구 삼성동 159-6 ,"서울특별시 강남구 테헤란로87길 22, 지상1층 R003호 (삼성동, 도심공항몰)",경양식,강남구,127.0592736,37.50959125
라스트춘선 강남,서울특별시 강남구 역삼동 818-4 ,"서울특별시 강남구 강남대로96길 18, 지상1층 101호 (역삼동)",경양식,강남구,127.0284811,37.49986574
(주)드레스가든,"서울특별시 강남구 청담동 71-8번지 금융주치의 청담센터 2,3층 ","서울특별시 강남구 영동대로 707, 2,3층 (청담동, 금융주치의 청담센터)",경양식,강남구,127.0558975,37.52067607
주식회사 바랗,서울특별시 강남구 신사동 630-23번지 삼공빌딩 지하1층 ,"서울특별시 강남구 도산대로 309 (신사동,삼공빌딩 지하1층)",한식,강남구,127.0351737,37.5223801
이화수 전통육개장,서울특별시 강남구 역삼동 736-46 ,"서울특별시 강남구 논현로85길 22, 1층 (역삼동)",기타,강남구,127.0357491,37.49902028
판타스틱 라운지,서울특별시 강남구 논현동 220-9번지 ,"서울특별시 강남구 학동로30길 43, 지상1층 (논현동, 진도빌딩)",까페,강남구,127.0330604,37.5114496
테이블스푼(TABLE SPOON) 청담점,서울특별시 강남구 삼성동 8-2 ,"서울특별시 강남구 선릉로 660, 1층 F113호 (삼성동, 브라운스톤레전드)",김밥(도시락),강남구,127.0423673,37.51555554
영동옛날통닭,서울특별시 강남구 논현동 144-15 ,"서울특별시 강남구 학동로4길 32, 1층 101호 (논현동)",통닭(치킨),강남구,127.0236207,37.50946526
꺄브다이닝,서울특별시 강남구 역삼동 678-29번지 ,"서울특별시 강남구 테헤란로33길 5, 지상2층 (역삼동)",경양식,강남구,127.0393822,37.50217006
애뿔,서울특별시 강남구 역삼동 775-4번지 ,"서울특별시 강남구 논현로72길 20, 지상1층 102호 (역삼동)",까페,강남구,127.041161,37.49580175
호치킨,서울특별시 강남구 개포동 158-0번지 일영빌딩 지상1층 102호,"서울특별시 강남구 선릉로 28, 지상1층 102호 (개포동, 일영빌딩)",통닭(치킨),강남구,127.0613455,37.48232133
쉐프진고로케,서울특별시 강남구 역삼동 779-18번지 명성빌라 지상1층 101호 ,"서울특별시 강남구 도곡로37길 34, 지상1층 101호 (역삼동, 명성빌라)",한식,강남구,127.0449026,37.49601934
카페케로,서울특별시 강남구 논현동 262-6번지 지상1층 ,"서울특별시 강남구 학동로42길 57, 지상1층 (논현동)",까페,강남구,127.0370368,37.51182833
이자카야나무(강남역2호점),서울특별시 강남구 역삼동 831-3 지하1층 ,"서울특별시 강남구 강남대로78길 8, 지하1층 (역삼동, 한국빌딩)",일식,강남구,127.0300667,37.49478792
솥두껍 논현언주직영점,서울특별시 강남구 논현동 233 ,"서울특별시 강남구 논현로114길 14, 1층 (논현동)",한식,강남구,127.0345987,37.50868217
란수사,"서울특별시 강남구 역삼동 674-17번지 1,2층 ","서울특별시 강남구 언주로93길 14-3, 지상 1, 2층 (역삼동)",일식,강남구,127.0406014,37.50394573
짝태앤노가리,서울특별시 강남구 역삼동 792-42 1층 ,"서울특별시 강남구 논현로71길 31 (역삼동,1층)",일식,강남구,127.0369764,37.49427199
백소정 삼성점,서울특별시 강남구 대치동 956-4 드림 빌딩 ,"서울특별시 강남구 삼성로86길 26, 드림 빌딩 2층 (대치동)",한식,강남구,127.0597029,37.50607476
펠리체,서울특별시 강남구 대치동 903-4번지 ,서울특별시 강남구 역삼로 455 (대치동),경양식,강남구,127.0569709,37.50275776
더 하노이,서울특별시 강남구 삼성동 162-23번지 1층103호 ,"서울특별시 강남구 영동대로106길 33 (삼성동,1층103호)",한식,강남구,127.0638422,37.51418405
주식회사 예원아고라,서울특별시 강남구 청담동 68-8 지하1층 ,"서울특별시 강남구 학동로97길 42 (청담동,지하1층)",경양식,강남구,127.0547325,37.52249502
